tiempo_s,vd,v,theta,alpha,omegal,omegar,ul,ur,sl,sr
28.500,0.0000,0.0000,0.05157,-0.37334,0.0000,0.0000,0.0000,0.0000,113,85
28.600,0.0000,0.0000,0.04923,-0.37334,0.0000,0.0000,0.0000,0.0000,112,85
28.700,0.0000,0.0000,0.04923,-0.36236,0.0000,0.0000,0.0000,0.0000,113,86
28.800,0.0000,0.0000,0.04923,-0.36236,0.0000,0.0000,0.0000,0.0000,113,86
28.900,0.0000,0.0000,0.04923,-0.36236,0.0000,0.0000,0.0000,0.0000,113,86
29.000,0.0000,0.0000,0.04923,-0.36236,0.0000,0.0000,0.0000,0.0000,113,86
29.100,0.0000,0.0000,0.04923,-0.36236,0.0000,0.0000,0.0000,0.0000,113,86
29.200,0.0000,0.0000,0.04923,-0.36236,0.0000,0.0000,0.0000,0.0000,113,85
29.300,0.0000,0.0000,0.05157,-0.36236,0.0000,0.0000,0.0000,0.0000,114,86
29.400,0.0000,0.0000,0.04923,-0.36236,0.0000,0.0000,0.0000,0.0000,112,85
29.500,0.0000,0.0000,0.05157,-0.36236,0.0000,0.0000,0.0000,0.0000,113,85
29.600,0.0000,0.0000,0.05157,-0.36236,0.0000,0.0000,0.0000,0.0000,113,85
29.700,0.0000,0.0000,0.05157,-0.37334,0.0000,0.0000,0.0000,0.0000,112,84
29.800,0.0000,0.0000,0.05391,-0.37334,0.0000,0.0000,0.0000,0.0000,113,84
29.900,0.0000,0.0000,0.05391,-0.37334,0.0000,0.0000,0.0000,0.0000,112,83
30.000,0.0000,0.0000,0.05391,-0.37334,0.0000,0.0000,0.0000,0.0000,111,82
30.100,0.0000,0.0000,0.05626,-0.38432,0.0000,0.0000,0.0000,0.0000,112,81
30.200,0.0000,0.0000,0.05626,-0.38432,0.0000,0.0000,0.0000,0.0000,112,81
30.300,0.0000,0.0000,0.05860,-0.39530,0.0000,0.0000,0.0000,0.0000,111,80
30.400,0.0000,0.0000,0.05860,-0.39530,0.0000,0.0000,0.0000,0.0000,110,79
30.500,0.0000,0.0000,0.06095,-0.40628,0.0000,0.0000,0.0000,0.0000,111,78
30.600,0.0000,0.0000,0.06095,-0.40628,0.0000,0.0000,0.0000,0.0000,110,77
30.700,0.0000,0.0000,0.06329,-0.41726,0.0000,0.0000,0.0000,0.0000,109,75
30.800,0.0000,0.0000,0.06329,-0.42824,0.0000,0.0000,0.0000,0.0000,107,74
30.900,0.0000,0.0000,0.06564,-0.42824,0.0000,0.0000,0.0000,0.0000,108,72
31.000,0.0000,0.0000,0.06798,-0.43922,0.0000,0.0000,0.0000,0.0000,107,70
31.100,0.0000,0.0000,0.07032,-0.45020,0.0000,0.0000,0.0000,0.0000,107,69
31.200,0.0000,0.0000,0.07267,-0.46118,0.0000,0.0000,0.0000,0.0000,106,67
31.300,0.0000,0.0000,0.07501,-0.47216,0.0000,0.0000,0.0000,0.0000,106,66
31.400,0.0000,0.0000,0.07736,-0.48314,0.0000,0.0000,0.0000,0.0000,105,63
31.500,0.0000,0.0000,0.07970,-0.49413,0.0000,0.0000,0.0000,0.0000,104,61
31.600,0.0000,0.0000,0.08204,-0.50511,0.0000,0.0000,0.0000,0.0000,103,59
31.700,0.0000,0.0000,0.08204,-0.51609,0.0000,0.0000,0.0000,0.0000,102,58
31.800,0.0000,0.0000,0.08439,-0.53805,0.0000,0.0000,0.0000,0.0000,102,56
31.900,0.0000,0.0000,0.08439,-0.54903,0.0000,0.0000,0.0000,0.0000,102,55
32.000,0.0000,0.0000,0.08908,-0.56001,0.0000,0.0000,0.0000,0.0000,101,53
32.100,0.0000,0.0000,0.09142,-0.58197,0.0000,0.0000,0.0000,0.0000,101,51
32.200,0.0000,0.0000,0.09376,-0.59295,0.0000,0.0000,0.0000,0.0000,100,50
32.300,0.0000,0.0000,0.09376,-0.61491,0.0000,0.0000,0.0000,0.0000,99,48
32.400,0.0000,0.0000,0.09845,-0.62589,0.0000,0.0000,0.0000,0.0000,99,47
32.500,0.0000,0.0000,0.09845,-0.63687,0.0000,0.0000,0.0000,0.0000,99,45
32.600,0.0000,0.0000,0.10080,-0.65883,0.0000,0.0000,0.0000,0.0000,99,44
32.700,0.0000,0.0000,0.10080,-0.66981,0.0000,0.0000,0.0000,0.0000,98,44
32.800,0.0000,0.0000,0.10080,-0.68079,0.0000,0.0000,0.0000,0.0000,97,43
32.900,0.0000,0.0000,0.10080,-0.70276,0.0000,0.0000,0.0000,0.0000,96,42
33.000,0.0000,0.0000,0.09845,-0.71374,0.0000,0.0000,0.0000,0.0000,95,41
33.100,0.0000,0.0000,0.09845,-0.72472,0.0000,0.0000,0.0000,0.0000,93,40
33.200,0.0000,0.0000,0.10080,-0.74668,0.0000,0.0000,0.0000,0.0000,92,38
33.300,0.0000,0.0000,0.10080,-0.75766,0.0000,0.0000,0.0000,0.0000,90,36
33.400,0.0000,0.0000,0.10080,-0.76864,0.0000,0.0000,0.0000,0.0000,89,34
33.500,0.0000,0.0000,0.10314,-0.77962,0.0000,0.0000,0.0000,0.0000,87,32
33.600,0.0000,0.0000,0.10314,-0.79060,0.0000,0.0000,0.0000,0.0000,85,30
33.700,0.0000,0.0000,0.10314,-0.80158,0.0000,0.0000,0.0000,0.0000,84,28
33.800,0.0000,0.0000,0.10549,-0.82354,0.0000,0.0000,0.0000,0.0000,82,26
33.900,0.0000,0.0000,0.10549,-0.83452,0.0000,0.0000,0.0000,0.0000,81,23
34.000,0.0000,0.0000,0.10549,-0.84550,0.0000,0.0000,0.0000,0.0000,79,22
34.100,0.0000,-0.0078,0.11017,-0.85648,-0.4614,0.0000,-0.0828,0.0000,78,19
34.200,0.0000,0.0000,0.11252,-0.86746,0.0000,0.0000,0.0000,0.0000,78,18
34.300,0.0000,0.0000,0.11252,-0.87845,0.0000,0.0000,0.0000,0.0000,76,16
34.400,0.0000,0.0000,0.11486,-0.87845,0.0000,0.0000,0.0000,0.0000,76,14
34.500,0.0000,0.0000,0.11486,-0.88943,0.0000,0.0000,0.0000,0.0000,75,13
34.600,0.0000,0.0000,0.11721,-0.90041,0.0000,0.0000,0.0000,0.0000,75,12
34.700,0.0000,0.0000,0.11721,-0.91139,0.0000,0.0000,0.0000,0.0000,75,11
34.800,0.0000,0.0000,0.11955,-0.92237,0.0000,0.0000,0.0000,0.0000,75,11
34.900,0.0000,0.0000,0.11955,-0.92237,0.0000,0.0000,0.0000,0.0000,75,10
35.000,0.0000,0.0000,0.12189,-0.92237,0.0000,0.0000,0.0000,0.0000,75,10
35.100,0.0000,0.0000,0.12189,-0.93335,0.0000,0.0000,0.0000,0.0000,76,10
35.200,0.0000,0.0000,0.12189,-0.93335,0.0000,0.0000,0.0000,0.0000,76,10
35.300,0.0000,0.0000,0.12424,-0.93335,0.0000,0.0000,0.0000,0.0000,77,10
35.400,0.0000,-0.0078,0.12658,-0.93335,-0.4614,0.0000,-0.0828,0.0000,78,10
35.500,0.0000,-0.0078,0.12658,-0.93335,-0.4614,0.0000,-0.0828,0.0000,78,10
35.600,0.0000,-0.0078,0.12658,-0.93335,-0.4614,0.0000,-0.0828,0.0000,79,11
35.700,0.0000,-0.0078,0.12893,-0.92237,-0.4614,0.0000,-0.0828,0.0000,80,11
35.800,0.0000,-0.0078,0.12893,-0.92237,-0.4614,0.0000,-0.0828,0.0000,80,11
35.900,0.0000,-0.0141,0.12893,-0.92237,-0.8074,0.0000,-0.0828,0.0000,81,11
36.000,0.0000,-0.0141,0.13127,-0.91139,-0.8074,0.0000,-0.0828,0.0000,82,11
36.100,0.0000,-0.0141,0.13127,-0.91139,-0.8074,0.0000,-0.0828,0.0000,82,12
36.200,0.0000,-0.0078,0.13361,-0.90041,-0.4614,0.0000,-0.0828,0.0000,83,11
36.300,0.0000,-0.0141,0.13127,-0.88943,-0.8074,0.0000,-0.0828,0.0000,83,12
36.400,0.0000,-0.0141,0.13127,-0.87845,-0.8074,0.0000,-0.0828,0.0000,83,12
36.500,0.0000,-0.0078,0.13127,-0.86746,-0.4614,0.0000,-0.0828,0.0000,83,12
36.600,0.0000,-0.0078,0.13361,-0.85648,-0.4614,0.0000,-0.0828,0.0000,83,12
36.700,0.0000,-0.0078,0.13361,-0.84550,-0.4614,0.0000,-0.0828,0.0000,83,12
36.800,0.0000,0.0000,0.13361,-0.82354,0.0000,0.0000,0.0000,0.0000,83,11
36.900,0.0000,-0.0078,0.13361,-0.81256,-0.4614,0.0000,-0.0828,0.0000,83,11
37.000,0.0000,0.0000,0.13361,-0.79060,0.0000,0.0000,0.0000,0.0000,83,11
37.100,0.0000,0.0000,0.13127,-0.77962,0.0000,0.0000,0.0000,0.0000,82,10
37.200,0.0000,0.0000,0.13127,-0.75766,0.0000,0.0000,0.0000,0.0000,81,10
37.300,0.0000,0.0000,0.13127,-0.73570,0.0000,0.0000,0.0000,0.0000,80,10
37.400,0.0000,0.0000,0.13127,-0.71374,0.0000,0.0000,0.0000,0.0000,80,9
37.500,0.0000,0.0000,0.12893,-0.69178,0.0000,0.0000,0.0000,0.0000,79,9
37.600,0.0000,0.0000,0.12893,-0.66981,0.0000,0.0000,0.0000,0.0000,78,9
37.700,0.0000,0.0000,0.12658,-0.64785,0.0000,0.0000,0.0000,0.0000,78,9
37.800,0.0000,0.0000,0.12658,-0.62589,0.0000,0.0000,0.0000,0.0000,78,9
37.900,0.0000,0.0000,0.12658,-0.60393,0.0000,0.0000,0.0000,0.0000,77,9
38.000,0.0000,0.0000,0.12424,-0.58197,0.0000,0.0000,0.0000,0.0000,77,10
38.100,0.0000,0.0000,0.12424,-0.54903,0.0000,0.0000,0.0000,0.0000,76,10
38.200,0.0000,0.0000,0.12189,-0.52707,0.0000,0.0000,0.0000,0.0000,77,10
38.300,0.0000,0.0000,0.12189,-0.49413,0.0000,0.0000,0.0000,0.0000,77,11
38.400,0.0000,0.0000,0.11721,-0.47216,0.0000,0.0000,0.0000,0.0000,76,13
38.500,0.0000,0.0000,0.11955,-0.43922,0.0000,0.0000,0.0000,0.0000,78,14
38.600,0.0000,0.0000,0.11486,-0.41726,0.0000,0.0000,0.0000,0.0000,78,16
38.700,0.0000,0.0000,0.11486,-0.38432,0.0000,0.0000,0.0000,0.0000,80,18
38.800,0.0000,0.0000,0.11252,-0.36236,0.0000,0.0000,0.0000,0.0000,81,20
38.900,0.0000,0.0000,0.11252,-0.32942,0.0000,0.0000,0.0000,0.0000,83,22
39.000,0.0000,0.0000,0.11017,-0.30746,0.0000,0.0000,0.0000,0.0000,85,25
39.100,0.0000,0.0000,0.10783,-0.28549,0.0000,0.0000,0.0000,0.0000,85,27
39.200,0.0000,0.0000,0.10549,-0.25255,0.0000,0.0000,0.0000,0.0000,86,30
39.300,0.0000,0.0000,0.10783,-0.23059,0.0000,0.0000,0.0000,0.0000,89,31
39.400,0.0000,0.0000,0.10549,-0.20863,0.0000,0.0000,0.0000,0.0000,91,34
39.500,0.0000,0.0000,0.10549,-0.17569,0.0000,0.0000,0.0000,0.0000,93,36
39.600,0.0000,0.0000,0.10314,-0.15373,0.0000,0.0000,0.0000,0.0000,94,38
39.700,0.0000,0.0000,0.10314,-0.13177,0.0000,0.0000,0.0000,0.0000,95,40
39.800,0.0000,0.0000,0.10314,-0.10981,0.0000,0.0000,0.0000,0.0000,97,41
39.900,0.0000,0.0000,0.10314,-0.09883,0.0000,0.0000,0.0000,0.0000,98,42
40.000,0.0000,0.0000,0.10080,-0.07686,0.0000,0.0000,0.0000,0.0000,99,44
40.100,0.0000,0.0000,0.10080,-0.05490,0.0000,0.0000,0.0000,0.0000,99,45
40.200,0.0000,0.0000,0.10080,-0.03294,0.0000,0.0000,0.0000,0.0000,99,45
40.300,0.0000,0.0000,0.09845,-0.02196,0.0000,0.0000,0.0000,0.0000,100,46
40.400,0.0000,0.0000,0.09845,0.00000,0.0000,0.0000,0.0000,0.0000,100,47
40.500,0.0000,0.0000,0.09611,0.01098,0.0000,0.0000,0.0000,0.0000,100,48
40.600,0.0000,0.0000,0.09611,0.02196,0.0000,0.0000,0.0000,0.0000,101,49
40.700,0.0000,0.0000,0.09611,0.04392,0.0000,0.0000,0.0000,0.0000,101,50
40.800,0.0000,0.0000,0.09611,0.05490,0.0000,0.0000,0.0000,0.0000,102,51
40.900,0.0000,0.0000,0.09376,0.06588,0.0000,0.0000,0.0000,0.0000,102,52
41.000,0.0000,0.0000,0.09142,0.07686,0.0000,0.0000,0.0000,0.0000,102,53
41.100,0.0000,0.0000,0.08908,0.08784,0.0000,0.0000,0.0000,0.0000,103,55
41.200,0.0000,0.0000,0.08673,0.10981,0.0000,0.0000,0.0000,0.0000,103,56
41.300,0.0000,0.0000,0.08673,0.12079,0.0000,0.0000,0.0000,0.0000,104,57
41.400,0.0000,0.0000,0.08439,0.12079,0.0000,0.0000,0.0000,0.0000,104,58
41.500,0.0000,0.0000,0.08439,0.13177,0.0000,0.0000,0.0000,0.0000,104,59
41.600,0.0000,0.0000,0.08204,0.14275,0.0000,0.0000,0.0000,0.0000,104,60
41.700,0.0000,0.0000,0.08204,0.15373,0.0000,0.0000,0.0000,0.0000,105,61
41.800,0.0000,0.0000,0.07970,0.16471,0.0000,0.0000,0.0000,0.0000,105,62
41.900,0.0000,0.0000,0.07736,0.16471,0.0000,0.0000,0.0000,0.0000,106,64
42.000,0.0000,0.0000,0.07501,0.17569,0.0000,0.0000,0.0000,0.0000,106,65
42.100,0.0000,0.0000,0.07501,0.18667,0.0000,0.0000,0.0000,0.0000,106,66
42.200,0.0000,0.0000,0.07267,0.18667,0.0000,0.0000,0.0000,0.0000,107,67
42.300,0.0000,0.0000,0.07267,0.18667,0.0000,0.0000,0.0000,0.0000,107,68
42.400,0.0000,0.0000,0.07032,0.19765,0.0000,0.0000,0.0000,0.0000,108,69
42.500,0.0000,0.0000,0.07032,0.19765,0.0000,0.0000,0.0000,0.0000,108,70
42.600,0.0000,0.0000,0.07032,0.19765,0.0000,0.0000,0.0000,0.0000,108,70
42.700,0.0000,0.0000,0.06798,0.20863,0.0000,0.0000,0.0000,0.0000,108,71
42.800,0.0000,0.0000,0.06798,0.20863,0.0000,0.0000,0.0000,0.0000,108,72
42.900,0.0000,0.0000,0.06798,0.20863,0.0000,0.0000,0.0000,0.0000,109,72
43.000,0.0000,0.0000,0.06798,0.20863,0.0000,0.0000,0.0000,0.0000,109,72
43.100,0.0000,0.0000,0.06564,0.20863,0.0000,0.0000,0.0000,0.0000,109,73
43.200,0.0000,0.0000,0.06564,0.20863,0.0000,0.0000,0.0000,0.0000,108,73
43.300,0.0000,0.0000,0.06564,0.20863,0.0000,0.0000,0.0000,0.0000,109,73
43.400,0.0000,0.0000,0.06564,0.20863,0.0000,0.0000,0.0000,0.0000,109,74
43.500,0.0000,0.0000,0.06564,0.20863,0.0000,0.0000,0.0000,0.0000,109,74
43.600,0.0000,0.0000,0.06329,0.20863,0.0000,0.0000,0.0000,0.0000,109,74
43.700,0.0000,0.0000,0.06564,0.20863,0.0000,0.0000,0.0000,0.0000,109,74
43.800,0.0000,0.0000,0.06329,0.20863,0.0000,0.0000,0.0000,0.0000,109,74
43.900,0.0000,0.0000,0.06329,0.20863,0.0000,0.0000,0.0000,0.0000,109,74
44.000,0.0000,0.0000,0.06564,0.20863,0.0000,0.0000,0.0000,0.0000,110,74
44.100,0.0000,0.0000,0.06329,0.20863,0.0000,0.0000,0.0000,0.0000,109,75
44.200,0.0000,0.0000,0.06329,0.20863,0.0000,0.0000,0.0000,0.0000,109,75
44.300,0.0000,0.0000,0.06329,0.20863,0.0000,0.0000,0.0000,0.0000,110,75
44.400,0.0000,0.0000,0.06329,0.20863,0.0000,0.0000,0.0000,0.0000,110,75
44.500,0.0000,0.0000,0.06329,0.19765,0.0000,0.0000,0.0000,0.0000,110,75
44.600,0.0000,0.0000,0.06329,0.19765,0.0000,0.0000,0.0000,0.0000,110,75
44.700,0.0000,0.0000,0.06564,0.19765,0.0000,0.0000,0.0000,0.0000,110,75
44.800,0.0000,0.0000,0.06329,0.19765,0.0000,0.0000,0.0000,0.0000,110,75
44.900,0.0000,0.0000,0.06329,0.19765,0.0000,0.0000,0.0000,0.0000,109,75
45.000,0.0000,0.0000,0.06329,0.19765,0.0000,0.0000,0.0000,0.0000,109,75
45.100,0.0000,0.0000,0.06329,0.19765,0.0000,0.0000,0.0000,0.0000,110,75
45.200,0.0000,0.0000,0.06329,0.19765,0.0000,0.0000,0.0000,0.0000,110,75
45.300,0.0000,0.0000,0.06329,0.18667,0.0000,0.0000,0.0000,0.0000,109,75
45.400,0.0000,0.0000,0.06329,0.18667,0.0000,0.0000,0.0000,0.0000,109,75
45.500,0.0000,0.0000,0.06329,0.18667,0.0000,0.0000,0.0000,0.0000,109,74
45.600,0.0000,0.0000,0.06564,0.18667,0.0000,0.0000,0.0000,0.0000,109,74
45.700,0.0000,0.0000,0.06329,0.18667,0.0000,0.0000,0.0000,0.0000,109,74
45.800,0.0000,0.0000,0.06329,0.17569,0.0000,0.0000,0.0000,0.0000,109,74
45.900,0.0000,0.0000,0.06329,0.17569,0.0000,0.0000,0.0000,0.0000,108,74
46.000,0.0000,0.0000,0.06564,0.17569,0.0000,0.0000,0.0000,0.0000,109,74
46.100,0.0000,0.0000,0.06329,0.17569,0.0000,0.0000,0.0000,0.0000,109,74
46.200,0.0000,0.0000,0.06564,0.17569,0.0000,0.0000,0.0000,0.0000,109,74
46.300,0.0000,0.0000,0.06564,0.17569,0.0000,0.0000,0.0000,0.0000,109,74
46.400,0.0000,0.0000,0.06564,0.17569,0.0000,0.0000,0.0000,0.0000,109,73
46.500,0.0000,0.0000,0.06564,0.16471,0.0000,0.0000,0.0000,0.0000,109,74
46.600,0.0000,0.0000,0.06564,0.16471,0.0000,0.0000,0.0000,0.0000,109,73
46.700,0.0000,0.0000,0.06564,0.16471,0.0000,0.0000,0.0000,0.0000,109,73
46.800,0.0000,0.0000,0.06564,0.16471,0.0000,0.0000,0.0000,0.0000,109,74
46.900,0.0000,0.0000,0.06329,0.16471,0.0000,0.0000,0.0000,0.0000,109,74
47.000,0.0000,0.0000,0.06564,0.16471,0.0000,0.0000,0.0000,0.0000,109,74
47.100,0.0000,0.0000,0.06329,0.16471,0.0000,0.0000,0.0000,0.0000,109,74
47.200,0.0000,0.0000,0.06329,0.16471,0.0000,0.0000,0.0000,0.0000,109,74
47.300,0.0000,0.0000,0.06329,0.16471,0.0000,0.0000,0.0000,0.0000,109,74
47.400,0.0000,0.0000,0.06329,0.16471,0.0000,0.0000,0.0000,0.0000,109,74
47.500,0.0000,0.0000,0.06329,0.16471,0.0000,0.0000,0.0000,0.0000,109,75
47.600,0.0000,0.0000,0.06329,0.16471,0.0000,0.0000,0.0000,0.0000,109,75
47.700,0.0000,0.0000,0.06329,0.16471,0.0000,0.0000,0.0000,0.0000,109,75
47.800,0.0000,0.0000,0.06329,0.16471,0.0000,0.0000,0.0000,0.0000,109,75
47.900,0.0000,0.0000,0.06329,0.17569,0.0000,0.0000,0.0000,0.0000,110,75
48.000,0.0000,0.0000,0.06329,0.17569,0.0000,0.0000,0.0000,0.0000,110,76
48.100,0.0000,0.0000,0.06329,0.17569,0.0000,0.0000,0.0000,0.0000,110,76
48.200,0.0000,0.0000,0.06329,0.17569,0.0000,0.0000,0.0000,0.0000,110,76
48.300,0.0000,0.0000,0.06095,0.17569,0.0000,0.0000,0.0000,0.0000,110,77
48.400,0.0000,0.0000,0.06095,0.17569,0.0000,0.0000,0.0000,0.0000,110,77
48.500,0.0000,0.0000,0.06095,0.18667,0.0000,0.0000,0.0000,0.0000,111,78
48.600,0.0000,0.0000,0.05860,0.18667,0.0000,0.0000,0.0000,0.0000,111,78
48.700,0.0000,0.0000,0.05860,0.18667,0.0000,0.0000,0.0000,0.0000,111,79
48.800,0.0000,0.0000,0.05860,0.19765,0.0000,0.0000,0.0000,0.0000,111,80
48.900,0.0000,0.0000,0.05626,0.20863,0.0000,0.0000,0.0000,0.0000,111,81
49.000,0.0000,0.0000,0.05391,0.20863,0.0000,0.0000,0.0000,0.0000,112,82
49.100,0.0000,0.0000,0.05391,0.21961,0.0000,0.0000,0.0000,0.0000,111,82
49.200,0.0000,0.0000,0.04923,0.23059,0.0000,0.0000,0.0000,0.0000,111,84
49.300,0.0000,0.0000,0.04923,0.24157,0.0000,0.0000,0.0000,0.0000,112,86
49.400,0.0000,0.0000,0.05157,0.26353,0.0000,0.0000,0.0000,0.0000,114,86
49.500,0.0000,0.0000,0.03751,0.28549,0.0000,0.0000,0.0000,0.0000,115,94
49.600,0.0000,0.0000,0.03282,0.29648,0.0000,0.0000,0.0000,0.0000,115,96
49.700,0.0000,0.0063,0.03047,0.31844,0.0000,0.3460,0.0000,0.0000,117,100
49.800,0.0000,0.0000,0.02813,0.32942,0.0000,0.0000,0.0000,0.0000,120,105
49.900,0.0000,0.0000,0.02344,0.35138,0.0000,0.0000,0.0000,0.0000,121,107
50.000,0.0000,0.0000,0.02110,0.36236,0.0000,0.0000,0.0000,0.0000,122,109
50.100,0.0000,0.0000,0.02344,0.38432,0.0000,0.0000,0.0000,0.0000,127,115
50.200,0.0000,0.0000,0.02110,0.39530,0.0000,0.0000,0.0000,0.0000,130,118
50.300,0.0000,0.0000,0.02110,0.41726,0.0000,0.0000,0.0000,0.0000,133,121
50.400,0.0000,0.0000,0.02110,0.43922,0.0000,0.0000,0.0000,0.0000,136,125
50.500,0.0000,0.0000,0.02110,0.46118,0.0000,0.0000,0.0000,0.0000,140,128
50.600,0.0000,0.0000,0.02110,0.48314,0.0000,0.0000,0.0000,0.0000,143,131
50.700,0.0000,0.0000,0.02110,0.49413,0.0000,0.0000,0.0000,0.0000,147,135
50.800,0.0000,0.0000,0.02344,0.51609,0.0000,0.0000,0.0000,0.0000,150,138
50.900,0.0000,0.0000,0.02344,0.53805,0.0000,0.0000,0.0000,0.0000,154,141
51.000,0.0000,0.0000,0.02344,0.56001,0.0000,0.0000,0.0000,0.0000,158,144
51.100,0.0000,0.0000,0.02579,0.58197,0.0000,0.0000,0.0000,0.0000,160,147
51.200,0.0000,0.0000,0.02344,0.60393,0.0000,0.0000,0.0000,0.0000,164,150
51.300,0.0000,0.0000,0.02579,0.61491,0.0000,0.0000,0.0000,0.0000,165,152
51.400,0.0000,0.0000,0.02579,0.63687,0.0000,0.0000,0.0000,0.0000,168,154
51.500,0.0000,0.0000,0.02344,0.64785,0.0000,0.0000,0.0000,0.0000,169,156
51.600,0.0000,0.0000,0.02344,0.66981,0.0000,0.0000,0.0000,0.0000,170,158
51.700,0.0000,0.0000,0.02344,0.69178,0.0000,0.0000,0.0000,0.0000,172,159
51.800,0.0000,0.0000,0.01875,0.70276,0.0000,0.0000,0.0000,0.0000,172,161
51.900,0.0000,0.0063,0.01875,0.72472,0.3460,0.0000,0.0000,0.0000,173,162
52.000,0.0000,0.0000,0.01641,0.73570,0.0000,0.0000,0.0000,0.0000,172,163
52.100,0.0000,0.0000,0.01641,0.75766,0.0000,0.0000,0.0000,0.0000,174,164
52.200,0.0000,0.0063,0.01641,0.76864,0.3460,0.0000,0.0000,0.0000,174,165
52.300,0.0000,0.0000,0.01641,0.79060,0.0000,0.0000,0.0000,0.0000,174,165
52.400,0.0000,0.0063,0.01406,0.80158,0.3460,0.0000,0.0000,0.0000,174,166
52.500,0.0000,0.0063,0.01406,0.81256,0.3460,0.0000,0.0000,0.0000,175,167
52.600,0.0000,0.0063,0.01406,0.82354,0.3460,0.0000,0.0000,0.0000,175,167
52.700,0.0000,0.0000,0.01172,0.84550,0.0000,0.0000,0.0000,0.0000,174,167
52.800,0.0000,0.0063,0.01172,0.85648,0.3460,0.0000,0.0000,0.0000,174,167
52.900,0.0000,0.0000,0.01172,0.85648,0.0000,0.0000,0.0000,0.0000,173,167
53.000,0.0000,0.0000,0.00938,0.86746,0.0000,0.0000,0.0000,0.0000,173,167
53.100,0.0000,0.0000,0.00938,0.87845,0.0000,0.0000,0.0000,0.0000,173,167
53.200,0.0000,0.0000,0.00938,0.88943,0.0000,0.0000,0.0000,0.0000,173,167
53.300,0.0000,0.0000,0.00938,0.88943,0.0000,0.0000,0.0000,0.0000,173,168
53.400,0.0000,0.0000,0.00703,0.88943,0.0000,0.0000,0.0000,0.0000,172,167
53.500,0.0000,0.0000,0.01406,0.88943,0.0000,0.0000,0.0000,0.0000,172,164
53.600,0.0000,0.0000,0.01641,0.88943,0.0000,0.0000,0.0000,0.0000,172,163
53.700,0.0000,0.0000,0.01641,0.88943,0.0000,0.0000,0.0000,0.0000,172,163
53.800,0.0000,0.0000,0.01406,0.87845,0.0000,0.0000,0.0000,0.0000,171,163
53.900,0.0000,0.0000,0.01406,0.87845,0.0000,0.0000,0.0000,0.0000,171,163
54.000,0.0000,0.0000,0.01406,0.86746,0.0000,0.0000,0.0000,0.0000,170,162
54.100,0.0000,0.0000,0.01406,0.85648,0.0000,0.0000,0.0000,0.0000,170,162
54.200,0.0000,0.0000,0.01406,0.84550,0.0000,0.0000,0.0000,0.0000,171,162
54.300,0.0000,0.0000,0.01406,0.83452,0.0000,0.0000,0.0000,0.0000,170,162
54.400,0.0000,0.0000,0.01406,0.82354,0.0000,0.0000,0.0000,0.0000,170,162
54.500,0.0000,0.0000,0.01406,0.81256,0.0000,0.0000,0.0000,0.0000,170,162
54.600,0.0000,0.0000,0.01406,0.80158,0.0000,0.0000,0.0000,0.0000,170,162
54.700,0.0000,0.0000,0.01172,0.77962,0.0000,0.0000,0.0000,0.0000,169,162
54.800,0.0000,0.0000,0.01406,0.76864,0.0000,0.0000,0.0000,0.0000,170,162
54.900,0.0000,0.0000,0.01406,0.74668,0.0000,0.0000,0.0000,0.0000,171,162
55.000,0.0000,0.0000,0.01406,0.73570,0.0000,0.0000,0.0000,0.0000,171,162
55.100,0.0000,0.0000,0.01641,0.71374,0.0000,0.0000,0.0000,0.0000,170,162
55.200,0.0000,0.0000,0.01406,0.70276,0.0000,0.0000,0.0000,0.0000,170,162
55.300,0.0000,0.0000,0.01641,0.68079,0.0000,0.0000,0.0000,0.0000,171,161
55.400,0.0000,0.0000,0.01641,0.65883,0.0000,0.0000,0.0000,0.0000,171,161
55.500,0.0000,0.0000,0.01641,0.63687,0.0000,0.0000,0.0000,0.0000,171,161
55.600,0.0000,0.0000,0.01641,0.61491,0.0000,0.0000,0.0000,0.0000,170,161
55.700,0.0000,0.0000,0.01641,0.59295,0.0000,0.0000,0.0000,0.0000,171,161
55.800,0.0000,0.0000,0.01641,0.57099,0.0000,0.0000,0.0000,0.0000,171,161
55.900,0.0000,0.0000,0.01875,0.54903,0.0000,0.0000,0.0000,0.0000,172,161
56.000,0.0000,0.0000,0.01875,0.52707,0.0000,0.0000,0.0000,0.0000,172,161
56.100,0.0000,0.0000,0.01875,0.50511,0.0000,0.0000,0.0000,0.0000,172,161
56.200,0.0000,0.0000,0.01875,0.47216,0.0000,0.0000,0.0000,0.0000,172,161
56.300,0.0000,0.0000,0.02110,0.45020,0.0000,0.0000,0.0000,0.0000,173,161
56.400,0.0000,0.0000,0.02110,0.42824,0.0000,0.0000,0.0000,0.0000,173,161
56.500,0.0000,0.0000,0.02344,0.39530,0.0000,0.0000,0.0000,0.0000,174,161
56.600,0.0000,0.0000,0.01172,0.37334,0.0000,0.0000,0.0000,0.0000,168,161
56.700,0.0000,0.0000,0.02110,0.34040,0.0000,0.0000,0.0000,0.0000,173,161
56.800,0.0000,0.0000,0.02344,0.30746,0.0000,0.0000,0.0000,0.0000,174,161
56.900,0.0000,0.0000,0.02344,0.28549,0.0000,0.0000,0.0000,0.0000,173,161
57.000,0.0000,0.0000,0.02110,0.25255,0.0000,0.0000,0.0000,0.0000,173,161
57.100,0.0000,0.0000,0.02110,0.21961,0.0000,0.0000,0.0000,0.0000,174,162
