tiempo_s,proto,seq,vd,v,theta,alpha,omegal,omegar,ul,ur,sl_adc,sr_adc,modo_sol
7.830,v2,3757,0.000000,0.000000,0.087335,0.466160,-0.000000,0.000000,0.000000,0.000000,1442,694,0
7.840,v2,3758,0.000000,0.000000,0.086985,0.473243,-0.000000,0.000000,0.000000,0.000000,1424,679,0
7.850,v2,3759,0.000000,0.000000,0.083365,0.468528,-0.000000,0.000000,0.000000,0.000000,1424,710,0
7.860,v2,3760,0.000000,0.000000,0.088269,0.458282,-0.000000,0.000000,0.000000,0.000000,1456,700,0
7.870,v2,3761,0.000000,0.000000,0.082431,0.449633,-0.000000,0.000000,0.000000,0.000000,1431,725,0
7.880,v2,3762,0.000000,0.000000,0.084766,0.432573,-0.000000,0.000000,0.000000,0.000000,1433,707,0
7.890,v2,3763,0.000000,0.000000,0.085117,0.418905,-0.000000,0.000000,0.000000,0.000000,1433,704,0
7.900,v2,3764,0.000000,0.000000,0.082081,0.402527,-0.000000,0.000000,0.000000,0.000000,1433,730,0
7.910,v2,3765,0.000000,0.000000,0.083015,0.383674,-0.000000,0.000000,0.000000,0.000000,1458,747,0
7.920,v2,3766,0.000000,0.000000,0.080330,0.366556,-0.000000,0.000000,0.000000,0.000000,1447,759,0
7.930,v2,3767,0.000000,0.000000,0.074025,0.348316,-0.000000,0.000000,0.000000,0.000000,1440,806,0
7.940,v2,3768,0.000000,0.000000,0.075543,0.328195,-0.000000,0.000000,0.000000,0.000000,1453,806,0
7.950,v2,3769,0.000000,0.000000,0.076243,0.308412,-0.000000,0.000000,0.000000,0.000000,1469,816,0
7.960,v2,3770,0.000000,0.000000,0.074492,0.281698,-0.000000,0.000000,0.000000,0.000000,1488,850,0
7.970,v2,3771,0.000000,0.000000,0.075659,0.252239,-0.000000,0.000000,0.000000,0.000000,1496,848,0
7.980,v2,3772,0.000000,0.000000,0.069004,0.228908,-0.000000,0.000000,0.000000,0.000000,1485,894,0
7.990,v2,3773,0.000000,0.000000,0.067486,0.189594,-0.000000,0.000000,0.000000,0.000000,1490,912,0
8.000,v2,3774,0.000000,0.000000,0.067019,0.133072,-0.000000,0.000000,0.000000,0.000000,1504,930,0
8.010,v2,3775,0.000000,0.000000,0.067136,0.101302,-0.000000,0.000000,0.000000,0.000000,1523,948,0
8.020,v2,3776,0.000000,0.000000,0.063049,0.071906,-0.000000,0.000000,0.000000,0.000000,1526,986,0
8.030,v2,3777,0.000000,0.000000,0.061765,0.058319,-0.000000,0.000000,0.000000,0.000000,1535,1006,0
8.040,v2,3778,0.000000,0.000000,0.058029,0.049740,-0.000000,0.000000,0.000000,0.000000,1518,1021,0
8.050,v2,3779,0.000000,0.000000,0.054176,0.041301,-0.000000,0.000000,0.000000,0.000000,1535,1071,0
8.060,v2,3780,0.000000,0.000000,0.051490,0.035535,-0.000000,0.000000,0.000000,0.000000,1535,1094,0
8.070,v2,3781,0.000000,0.000000,0.052074,0.026106,-0.000000,0.000000,0.000000,0.000000,1535,1089,0
8.080,v2,3782,0.000000,0.000000,0.046820,0.013090,-0.000000,0.000000,0.000000,0.000000,1535,1134,0
8.090,v2,3783,0.000000,0.000000,0.049622,-0.002854,-0.000000,0.000000,0.000000,0.000000,1562,1137,0
8.100,v2,3784,0.000000,0.000000,0.045652,-0.019189,-0.000000,0.000000,0.000000,0.000000,1553,1162,0
8.110,v2,3785,0.000000,0.000000,0.044835,-0.041945,-0.000000,0.000000,0.000000,0.000000,1571,1187,0
8.120,v2,3786,0.000000,0.000000,0.045419,-0.059163,-0.000000,0.000000,0.000000,0.000000,1598,1209,0
8.130,v2,3787,0.000000,0.000000,0.041566,-0.077211,-0.000000,0.000000,0.000000,0.000000,1570,1214,0
8.140,v2,3788,0.000000,0.000000,0.042266,-0.090654,-0.000000,0.000000,0.000000,0.000000,1584,1222,0
8.150,v2,3789,0.000000,0.000000,0.039698,-0.106920,-0.000000,0.000000,0.000000,0.000000,1580,1240,0
8.160,v2,3790,0.000000,0.000000,0.040515,-0.119429,-0.000000,0.000000,0.000000,0.000000,1617,1270,0
8.170,v2,3791,0.000000,0.000000,0.038530,-0.131071,-0.000000,0.000000,0.000000,0.000000,1601,1271,0
8.180,v2,3792,0.000000,0.000000,0.035378,-0.168006,-0.000000,0.000000,0.000000,0.000000,1616,1313,0
8.190,v2,3793,0.000000,0.000000,0.037363,-0.206721,-0.000000,0.000000,0.000000,0.000000,1629,1309,0
8.200,v2,3794,0.000000,0.000000,0.030124,-0.248849,-0.000000,0.000000,0.000000,0.000000,1601,1343,0
8.210,v2,3795,0.000000,0.000000,0.032576,-0.244133,-0.000000,0.000000,0.000000,0.000000,1622,1343,0
8.220,v2,3796,0.000000,0.000000,0.028255,-0.236715,-0.000000,0.000000,0.000000,0.000000,1584,1342,0
8.230,v2,3797,0.000000,0.000000,0.028723,-0.247938,-0.000000,0.000000,0.000000,0.000000,1597,1351,0
8.240,v2,3798,0.000000,0.000000,0.028723,-0.250533,-0.000000,0.000000,0.000000,0.000000,1605,1359,0
8.250,v2,3799,0.000000,0.000000,0.028139,-0.247472,-0.000000,0.000000,0.000000,0.000000,1601,1360,0
8.260,v2,3800,0.000000,0.000000,0.027672,-0.251849,-0.000000,0.000000,0.000000,0.000000,1618,1381,0
8.270,v2,3801,0.000000,0.000000,0.031641,-0.254202,-0.000000,0.000000,0.000000,0.000000,1637,1366,0
8.280,v2,3802,0.000000,0.000000,0.029773,-0.251092,-0.000000,0.000000,0.000000,0.000000,1646,1391,0
8.290,v2,3803,0.000000,0.000000,0.027205,-0.249388,-0.000000,0.000000,0.000000,0.000000,1616,1383,0
8.300,v2,3804,0.000000,0.000000,0.026621,-0.247782,-0.000000,0.000000,0.000000,0.000000,1613,1385,0
8.310,v2,3805,0.000000,0.000000,0.029190,-0.240779,-0.000000,0.000000,0.000000,0.000000,1638,1388,0
8.320,v2,3806,0.000000,0.000000,0.028139,-0.237126,-0.000000,0.000000,0.000000,0.000000,1645,1404,0
8.330,v2,3807,0.000000,0.000000,0.027905,-0.228380,-0.000000,0.000000,0.000000,0.000000,1612,1373,0
8.340,v2,3808,0.000000,0.000000,0.028255,-0.218307,-0.000000,0.000000,0.000000,0.000000,1608,1366,0
8.350,v2,3809,0.000000,0.000000,0.027438,-0.211262,-0.000000,0.000000,0.000000,0.000000,1601,1366,0
8.360,v2,3810,0.000000,0.000000,0.031174,-0.202563,-0.000000,0.000000,0.000000,0.000000,1618,1351,0
8.370,v2,3811,0.000000,0.000000,0.031525,-0.195494,-0.000000,0.000000,0.000000,0.000000,1620,1350,0
8.380,v2,3812,0.000000,0.000000,0.029540,-0.186610,-0.000000,0.000000,0.000000,0.000000,1603,1350,0
8.390,v2,3813,0.000000,0.000000,0.030474,-0.176921,-0.000000,0.000000,0.000000,0.000000,1614,1353,0
8.400,v2,3814,0.000000,0.000000,0.033276,-0.167667,-0.000000,0.000000,0.000000,0.000000,1620,1335,0
8.410,v2,3815,0.000000,0.000000,0.032109,-0.160714,-0.000000,0.000000,0.000000,0.000000,1621,1346,0
8.420,v2,3816,0.000000,0.000000,0.033743,-0.152078,-0.000000,0.000000,0.000000,0.000000,1617,1328,0
8.430,v2,3817,0.000000,0.000000,0.032576,-0.146060,-0.000000,0.000000,0.000000,0.000000,1633,1354,0
8.440,v2,3818,0.000000,0.000000,0.032809,-0.140271,-0.000000,0.000000,0.000000,0.000000,1600,1319,0
8.450,v2,3819,0.000000,0.000000,0.032459,-0.131648,-0.000000,0.000000,0.000000,0.000000,1606,1328,0
8.460,v2,3820,0.000000,0.000000,0.032225,-0.128046,-0.000000,0.000000,0.000000,0.000000,1604,1328,0
8.470,v2,3821,0.000000,0.000000,0.035027,-0.122187,-0.000000,0.000000,0.000000,0.000000,1610,1310,0
8.480,v2,3822,0.000000,0.000000,0.037363,-0.118613,-0.000000,0.000000,0.000000,0.000000,1616,1296,0
8.490,v2,3823,0.000000,0.000000,0.035378,-0.116581,-0.000000,0.000000,0.000000,0.000000,1618,1315,0
8.500,v2,3824,0.000000,0.000000,0.031174,-0.115261,-0.000000,0.000000,0.000000,0.000000,1598,1331,0
8.510,v2,3825,0.000000,0.000000,0.035378,-0.114312,-0.000000,0.000000,0.000000,0.000000,1622,1319,0
8.520,v2,3826,0.000000,0.000000,0.034911,-0.117169,-0.000000,0.000000,0.000000,0.000000,1599,1300,0
8.530,v2,3827,0.000000,0.000000,0.036545,-0.118586,-0.000000,0.000000,0.000000,0.000000,1616,1303,0
8.540,v2,3828,0.000000,0.000000,0.032225,-0.119356,-0.000000,0.000000,0.000000,0.000000,1594,1318,0
8.550,v2,3829,0.000000,0.000000,0.034444,-0.120763,-0.000000,0.000000,0.000000,0.000000,1606,1311,0
8.560,v2,3830,0.000000,0.000000,0.034210,-0.120922,-0.000000,0.000000,0.000000,0.000000,1600,1307,0
8.570,v2,3831,0.000000,0.000000,0.034444,-0.122019,-0.000000,0.000000,0.000000,0.000000,1605,1310,0
8.580,v2,3832,0.000000,0.000000,0.031875,-0.125316,-0.000000,0.000000,0.000000,0.000000,1602,1329,0
8.590,v2,3833,0.000000,0.000000,0.035144,-0.127920,-0.000000,0.000000,0.000000,0.000000,1607,1306,0
8.600,v2,3834,0.000000,0.000000,0.034327,-0.131109,-0.000000,0.000000,0.000000,0.000000,1625,1331,0
8.610,v2,3835,0.000000,0.000000,0.036312,-0.133607,-0.000000,0.000000,0.000000,0.000000,1609,1298,0
8.620,v2,3836,0.000000,0.000000,0.035728,-0.140025,-0.000000,0.000000,0.000000,0.000000,1614,1308,0
8.630,v2,3837,0.000000,0.000000,0.034327,-0.143432,-0.000000,0.000000,0.000000,0.000000,1603,1309,0
8.640,v2,3838,0.000000,0.000000,0.037129,-0.146970,-0.000000,0.000000,0.000000,0.000000,1622,1304,0
8.650,v2,3839,0.000000,0.000000,0.035144,-0.148425,-0.000000,0.000000,0.000000,0.000000,1596,1295,0
8.660,v2,3840,0.000000,0.000000,0.032342,-0.147443,-0.000000,0.000000,0.000000,0.000000,1605,1328,0
8.670,v2,3841,0.000000,0.000000,0.035495,-0.144321,-0.000000,0.000000,0.000000,0.000000,1610,1306,0
8.680,v2,3842,0.000000,0.000000,0.037363,-0.141015,-0.000000,0.000000,0.000000,0.000000,1616,1296,0
8.690,v2,3843,0.000000,0.000000,0.037129,-0.140681,-0.000000,0.000000,0.000000,0.000000,1599,1281,0
8.700,v2,3844,0.000000,0.000000,0.035378,-0.138968,-0.000000,0.000000,0.000000,0.000000,1600,1297,0
8.710,v2,3845,0.000000,0.000000,0.038880,-0.139047,-0.000000,0.000000,0.000000,0.000000,1613,1280,0
8.720,v2,3846,0.000000,0.000000,0.035611,-0.137754,-0.000000,0.000000,0.000000,0.000000,1598,1293,0
8.730,v2,3847,0.000000,0.000000,0.034677,-0.136885,-0.000000,0.000000,0.000000,0.000000,1599,1302,0
8.740,v2,3848,0.000000,0.000000,0.033393,-0.133993,-0.000000,0.000000,0.000000,0.000000,1584,1298,0
8.750,v2,3849,0.000000,0.000000,0.035728,-0.127996,-0.000000,0.000000,0.000000,0.000000,1618,1312,0
8.760,v2,3850,0.000000,0.000000,0.038530,-0.124814,-0.000000,0.000000,0.000000,0.000000,1602,1272,0
8.770,v2,3851,0.000000,0.000000,0.039114,-0.120648,-0.000000,0.000000,0.000000,0.000000,1606,1271,0
8.780,v2,3852,0.000000,0.000000,0.033626,-0.116836,-0.000000,0.000000,0.000000,0.000000,1584,1296,0
8.790,v2,3853,0.000000,0.000000,0.036662,-0.114071,-0.000000,0.000000,0.000000,0.000000,1604,1290,0
8.800,v2,3854,0.000000,0.000000,0.035261,-0.110165,-0.000000,0.000000,0.000000,0.000000,1600,1298,0
8.810,v2,3855,0.000000,0.000000,0.038647,-0.109457,-0.000000,0.000000,0.000000,0.000000,1589,1258,0
8.820,v2,3856,0.000000,0.000000,0.037246,-0.106965,-0.000000,0.000000,0.000000,0.000000,1607,1288,0
8.830,v2,3857,0.000000,0.000000,0.040048,-0.105791,-0.000000,0.000000,0.000000,0.000000,1611,1268,0
8.840,v2,3858,0.000000,0.000000,0.034560,-0.104180,-0.000000,0.000000,0.000000,0.000000,1593,1297,0
8.850,v2,3859,0.000000,0.000000,0.038063,-0.105315,-0.000000,0.000000,0.000000,0.000000,1613,1287,0
8.860,v2,3860,0.000000,0.000000,0.041099,-0.105849,-0.000000,0.000000,0.000000,0.000000,1621,1269,0
8.870,v2,3861,0.000000,0.000000,0.040048,-0.106706,-0.000000,0.000000,0.000000,0.000000,1607,1264,0
8.880,v2,3862,0.000000,0.000000,0.034794,-0.106344,-0.000000,0.000000,0.000000,0.000000,1577,1279,0
8.890,v2,3863,0.000000,0.000000,0.034093,-0.107335,-0.000000,0.000000,0.000000,0.000000,1594,1302,0
8.900,v2,3864,0.000000,0.000000,0.040048,-0.106508,-0.000000,0.000000,0.000000,0.000000,1607,1264,0
8.910,v2,3865,0.000000,0.000000,0.034794,-0.104478,-0.000000,0.000000,0.000000,0.000000,1589,1291,0
8.920,v2,3866,0.000000,0.000000,0.040165,-0.106537,-0.000000,0.000000,0.000000,0.000000,1616,1272,0
8.930,v2,3867,0.000000,0.000000,0.035845,-0.105109,-0.000000,0.000000,0.000000,0.000000,1601,1294,0
8.940,v2,3868,0.000000,0.000000,0.036662,-0.107527,-0.000000,0.000000,0.000000,0.000000,1600,1286,0
8.950,v2,3869,0.000000,0.000000,0.035611,-0.111853,-0.000000,0.000000,0.000000,0.000000,1601,1296,0
8.960,v2,3870,0.000000,0.000000,0.036662,-0.113340,-0.000000,0.000000,0.000000,0.000000,1595,1281,0
8.970,v2,3871,0.000000,0.000000,0.034677,-0.114945,-0.000000,0.000000,0.000000,0.000000,1586,1289,0
8.980,v2,3872,0.000000,0.000000,0.035962,-0.119478,-0.000000,0.000000,0.000000,0.000000,1600,1292,0
8.990,v2,3873,0.000000,0.000000,0.034794,-0.121045,-0.000000,0.000000,0.000000,0.000000,1593,1295,0
9.000,v2,3874,0.000000,0.000000,0.037596,-0.122331,-0.000000,0.000000,0.000000,0.000000,1609,1287,0
9.010,v2,3875,0.000000,0.000000,0.033393,-0.123608,-0.000000,0.000000,0.000000,0.000000,1596,1310,0
9.020,v2,3876,0.000000,0.000000,0.037830,-0.123480,-0.000000,0.000000,0.000000,0.000000,1620,1296,0
9.030,v2,3877,0.000000,0.000000,0.035962,-0.126910,-0.000000,0.000000,0.000000,0.000000,1593,1285,0
9.040,v2,3878,0.000000,0.000000,0.037363,-0.128710,-0.000000,0.000000,0.000000,0.000000,1616,1296,0
9.050,v2,3879,0.000000,0.000000,0.036545,-0.127472,-0.000000,0.000000,0.000000,0.000000,1615,1302,0
9.060,v2,3880,0.000000,0.000000,0.037246,-0.129471,-0.000000,0.000000,0.000000,0.000000,1615,1296,0
9.070,v2,3881,0.000000,0.000000,0.035728,-0.126563,-0.000000,0.000000,0.000000,0.000000,1605,1299,0
9.080,v2,3882,0.000000,0.000000,0.039931,-0.128341,-0.000000,0.000000,0.000000,0.000000,1618,1276,0
9.090,v2,3883,0.000000,0.000000,0.036545,-0.131583,-0.000000,0.000000,0.000000,0.000000,1604,1291,0
9.100,v2,3884,0.000000,0.000000,0.037012,-0.134073,-0.000000,0.000000,0.000000,0.000000,1613,1296,0
9.110,v2,3885,0.000000,0.000000,0.035845,-0.134795,-0.000000,0.000000,0.000000,0.000000,1597,1290,0
9.120,v2,3886,0.000000,0.000000,0.037713,-0.136834,-0.000000,0.000000,0.000000,0.000000,1616,1293,0
9.130,v2,3887,0.000000,0.000000,0.034210,-0.134891,-0.000000,0.000000,0.000000,0.000000,1603,1310,0
9.140,v2,3888,0.000000,0.000000,0.037363,-0.133370,-0.000000,0.000000,0.000000,0.000000,1616,1296,0
9.150,v2,3889,0.000000,0.000000,0.037363,-0.134328,-0.000000,0.000000,0.000000,0.000000,1618,1298,0
9.160,v2,3890,0.000000,0.000000,0.036896,-0.134251,-0.000000,0.000000,0.000000,0.000000,1610,1294,0
9.170,v2,3891,0.000000,0.000000,0.039931,-0.130850,-0.000000,0.000000,0.000000,0.000000,1623,1281,0
9.180,v2,3892,0.000000,0.000000,0.038180,-0.129919,-0.000000,0.000000,0.000000,0.000000,1602,1275,0
9.190,v2,3893,0.000000,0.000000,0.035611,-0.128215,-0.000000,0.000000,0.000000,0.000000,1603,1298,0
9.200,v2,3894,0.000000,0.000000,0.035261,-0.127081,-0.000000,0.000000,0.000000,0.000000,1600,1298,0
9.210,v2,3895,0.000000,0.000000,0.037129,-0.126183,-0.000000,0.000000,0.000000,0.000000,1625,1307,0
9.220,v2,3896,0.000000,0.000000,0.036545,-0.122397,-0.000000,0.000000,0.000000,0.000000,1582,1269,0
9.230,v2,3897,0.000000,0.000000,0.033159,-0.121494,-0.000000,0.000000,0.000000,0.000000,1590,1306,0
9.240,v2,3898,0.000000,0.000000,0.036545,-0.118126,-0.000000,0.000000,0.000000,0.000000,1611,1298,0
9.250,v2,3899,0.000000,0.000000,0.032225,-0.116139,-0.000000,0.000000,0.000000,0.000000,1574,1298,0
9.260,v2,3900,0.000000,0.000000,0.039231,-0.115385,-0.000000,0.000000,0.000000,0.000000,1616,1280,0
9.270,v2,3901,0.000000,0.000000,0.033276,-0.113809,-0.000000,0.000000,0.000000,0.000000,1595,1310,0
9.280,v2,3902,0.000000,0.000000,0.037246,-0.111441,-0.000000,0.000000,0.000000,0.000000,1615,1296,0
9.290,v2,3903,0.000000,0.000000,0.038063,-0.110057,-0.000000,0.000000,0.000000,0.000000,1620,1294,0
9.300,v2,3904,0.000000,0.000000,0.035962,-0.108795,-0.000000,0.000000,0.000000,0.000000,1601,1293,0
9.310,v2,3905,0.000000,0.000000,0.036429,-0.104605,-0.000000,0.000000,0.000000,0.000000,1611,1299,0
9.320,v2,3906,0.000000,0.000000,0.037129,-0.103142,-0.000000,0.000000,0.000000,0.000000,1596,1278,0
9.330,v2,3907,0.000000,0.000000,0.034911,-0.099808,-0.000000,0.000000,0.000000,0.000000,1605,1306,0
9.340,v2,3908,0.000000,0.000000,0.035378,-0.097634,-0.000000,0.000000,0.000000,0.000000,1611,1308,0
9.350,v2,3909,0.000000,0.000000,0.036545,-0.094322,-0.000000,0.000000,0.000000,0.000000,1619,1306,0
9.360,v2,3910,0.000000,0.000000,0.033159,-0.095809,-0.000000,0.000000,0.000000,0.000000,1602,1318,0
9.370,v2,3911,0.000000,0.000000,0.036662,-0.098176,-0.000000,0.000000,0.000000,0.000000,1627,1313,0
9.380,v2,3912,0.000000,0.000000,0.032926,-0.101156,-0.000000,0.000000,0.000000,0.000000,1601,1319,0
9.390,v2,3913,0.000000,0.000000,0.030240,-0.106189,-0.000000,0.000000,0.000000,0.000000,1600,1341,0
9.400,v2,3914,0.000000,0.000000,0.031058,-0.112926,-0.000000,0.000000,0.000000,0.000000,1604,1338,0
9.410,v2,3915,0.000000,0.000000,0.030824,-0.122222,-0.000000,0.000000,0.000000,0.000000,1607,1343,0
9.420,v2,3916,0.000000,0.000000,0.028489,-0.135086,-0.000000,0.000000,0.000000,0.000000,1588,1344,0
9.430,v2,3917,0.000000,0.000000,0.029306,-0.143763,-0.000000,0.000000,0.000000,0.000000,1598,1347,0
9.440,v2,3918,0.000000,0.000000,0.031291,-0.153672,-0.000000,0.000000,0.000000,0.000000,1617,1349,0
9.450,v2,3919,0.000000,0.000000,0.030474,-0.163503,-0.000000,0.000000,0.000000,0.000000,1631,1370,0
9.460,v2,3920,0.000000,0.000000,0.029657,-0.171405,-0.000000,0.000000,0.000000,0.000000,1626,1372,0
9.470,v2,3921,0.000000,0.000000,0.030591,-0.179442,-0.000000,0.000000,0.000000,0.000000,1623,1361,0
9.480,v2,3922,0.000000,0.000000,0.028489,-0.187314,-0.000000,0.000000,0.000000,0.000000,1616,1372,0
9.490,v2,3923,0.000000,0.000000,0.031641,-0.193827,-0.000000,0.000000,0.000000,0.000000,1644,1373,0
9.500,v2,3924,0.000000,0.000000,0.031525,-0.199772,-0.000000,0.000000,0.000000,0.000000,1643,1373,0
9.510,v2,3925,0.000000,0.000000,0.026037,-0.202798,-0.000000,0.000000,0.000000,0.000000,1616,1393,0
9.520,v2,3926,0.000000,0.000000,0.026854,-0.206359,-0.000000,0.000000,0.000000,0.000000,1617,1387,0
9.530,v2,3927,0.000000,0.000000,0.025920,-0.207061,-0.000000,0.000000,0.000000,0.000000,1617,1395,0
9.540,v2,3928,0.000000,0.000000,0.026854,-0.207184,-0.000000,0.000000,0.000000,0.000000,1616,1386,0
9.550,v2,3929,0.000000,0.000000,0.026154,-0.207358,-0.000000,0.000000,0.000000,0.000000,1616,1392,0
9.560,v2,3930,0.000000,0.000000,0.025220,-0.204313,-0.000000,0.000000,0.000000,0.000000,1631,1415,0
9.570,v2,3931,0.000000,0.000000,0.029540,-0.199880,-0.000000,0.000000,0.000000,0.000000,1642,1389,0
9.580,v2,3932,0.000000,0.000000,0.029190,-0.194767,-0.000000,0.000000,0.000000,0.000000,1648,1398,0
9.590,v2,3933,0.000000,0.000000,0.024052,-0.189279,-0.000000,0.000000,0.000000,0.000000,1627,1421,0
9.600,v2,3934,0.000000,0.000000,0.030474,-0.187172,-0.000000,0.000000,0.000000,0.000000,1638,1377,0
9.610,v2,3935,0.000000,0.000000,0.026154,-0.186848,-0.000000,0.000000,0.000000,0.000000,1616,1392,0
9.620,v2,3936,0.000000,0.000000,0.027672,-0.184357,-0.000000,0.000000,0.000000,0.000000,1645,1408,0
9.630,v2,3937,0.000000,0.000000,0.030240,-0.180401,-0.000000,0.000000,0.000000,0.000000,1638,1379,0
9.640,v2,3938,0.000000,0.000000,0.027788,-0.172130,-0.000000,0.000000,0.000000,0.000000,1630,1392,0
9.650,v2,3939,0.000000,0.000000,0.024402,-0.169028,-0.000000,0.000000,0.000000,0.000000,1607,1398,0
9.660,v2,3940,0.000000,0.000000,0.024052,-0.162539,-0.000000,0.000000,0.000000,0.000000,1617,1411,0
9.670,v2,3941,0.000000,0.000000,0.028606,-0.160853,-0.000000,0.000000,0.000000,0.000000,1634,1389,0
9.680,v2,3942,0.000000,0.000000,0.024753,-0.160168,-0.000000,0.000000,0.000000,0.000000,1632,1420,0
9.690,v2,3943,0.000000,0.000000,0.024753,-0.159330,-0.000000,0.000000,0.000000,0.000000,1619,1407,0
9.700,v2,3944,0.000000,0.000000,0.026854,-0.162562,-0.000000,0.000000,0.000000,0.000000,1632,1402,0
9.710,v2,3945,0.000000,0.000000,0.024402,-0.165735,-0.000000,0.000000,0.000000,0.000000,1615,1406,0
9.720,v2,3946,0.000000,0.000000,0.024870,-0.166831,-0.000000,0.000000,0.000000,0.000000,1616,1403,0
9.730,v2,3947,0.000000,0.000000,0.025453,-0.169217,-0.000000,0.000000,0.000000,0.000000,1629,1411,0
9.740,v2,3948,0.000000,0.000000,0.027088,-0.170726,-0.000000,0.000000,0.000000,0.000000,1640,1408,0
9.750,v2,3949,0.000000,0.000000,0.024753,-0.172578,-0.000000,0.000000,0.000000,0.000000,1621,1409,0
9.760,v2,3950,0.000000,0.000000,0.026037,-0.174297,-0.000000,0.000000,0.000000,0.000000,1653,1430,0
9.770,v2,3951,0.000000,0.000000,0.021600,-0.177569,-0.000000,0.000000,0.000000,0.000000,1623,1438,0
9.780,v2,3952,0.000000,0.000000,0.021133,-0.181575,-0.000000,0.000000,0.000000,0.000000,1635,1454,0
9.790,v2,3953,0.000000,0.000000,0.023235,-0.190694,-0.000000,0.000000,0.000000,0.000000,1628,1429,0
9.800,v2,3954,0.000000,0.000000,0.023235,-0.198635,-0.000000,0.000000,0.000000,0.000000,1629,1430,0
9.810,v2,3955,0.000000,0.000000,0.022067,-0.205484,-0.000000,0.000000,0.000000,0.000000,1632,1443,0
9.820,v2,3956,0.000000,0.000000,0.023118,-0.216677,-0.000000,0.000000,0.000000,0.000000,1631,1433,0
9.830,v2,3957,0.000000,0.000000,0.021834,-0.226497,-0.000000,0.000000,0.000000,0.000000,1634,1447,0
9.840,v2,3958,0.000000,0.000000,0.021717,-0.236456,-0.000000,0.000000,0.000000,0.000000,1627,1441,0
9.850,v2,3959,0.000000,0.000000,0.022651,-0.241202,-0.000000,0.000000,0.000000,0.000000,1644,1450,0
9.860,v2,3960,0.000000,0.000000,0.019265,-0.244173,-0.000000,0.000000,0.000000,0.000000,1627,1462,0
9.870,v2,3961,0.000000,0.000000,0.022301,-0.244555,-0.000000,0.000000,0.000000,0.000000,1631,1440,0
9.880,v2,3962,0.000000,0.000000,0.022418,-0.242944,-0.000000,0.000000,0.000000,0.000000,1648,1456,0
9.890,v2,3963,0.000000,0.000000,0.022418,-0.242806,-0.000000,0.000000,0.000000,0.000000,1648,1456,0
9.900,v2,3964,0.000000,0.000000,0.023468,-0.241801,-0.000000,0.000000,0.000000,0.000000,1648,1447,0
9.910,v2,3965,0.000000,0.000000,0.023468,-0.237836,-0.000000,0.000000,0.000000,0.000000,1623,1422,0
9.920,v2,3966,0.000000,0.000000,0.022418,-0.233911,-0.000000,0.000000,0.000000,0.000000,1648,1456,0
9.930,v2,3967,0.000000,0.000000,0.026387,-0.231984,-0.000000,0.000000,0.000000,0.000000,1632,1406,0
9.940,v2,3968,0.000000,0.000000,0.023118,-0.226409,-0.000000,0.000000,0.000000,0.000000,1622,1424,0
9.950,v2,3969,0.000000,0.000000,0.026504,-0.222745,-0.000000,0.000000,0.000000,0.000000,1642,1415,0
9.960,v2,3970,0.000000,0.000000,0.027905,-0.214082,-0.000000,0.000000,0.000000,0.000000,1645,1406,0
9.970,v2,3971,0.000000,0.000000,0.028606,-0.204896,-0.000000,0.000000,0.000000,0.000000,1618,1373,0
9.980,v2,3972,0.000000,0.000000,0.029657,-0.194626,-0.000000,0.000000,0.000000,0.000000,1612,1358,0
9.990,v2,3973,0.000000,0.000000,0.030824,-0.182813,-0.000000,0.000000,0.000000,0.000000,1627,1363,0
10.000,v2,3974,0.000000,0.000000,0.031641,-0.175995,-0.000000,0.000000,0.000000,0.000000,1618,1347,0
