# Balancin telemetria  2026-05-26 01:37:01
# Cargar en MATLAB:
#   data = readmatrix('archivo.txt', 'CommentStyle','#');
# Columnas:
# t[s]	vd[m/s]	v[m/s]	theta[rad]	alpha[rad]	oml[rad/s]	omr[rad/s]	ul[V]	ur[V]	Sl	Sr	modo_sol
20.050	+0.000000	-0.083137	-0.018753	+0.538048	+10.611303	+7.958478	+9.519868	+9.437086	196	205	0
20.060	+0.000000	-0.078431	-0.011721	+0.461184	+10.957324	+7.958478	+8.278146	+8.195364	201	207	0
20.070	+0.000000	-0.062745	+0.000000	+0.032942	+11.303345	+8.535179	+1.076159	+0.993377	210	208	0
20.080	+0.000000	-0.069020	+0.007032	-0.175689	+10.957324	+8.535179	-2.483444	-2.566225	215	210	0
20.090	+0.000000	-0.073725	+0.004688	-0.318436	+10.957324	+8.304498	-4.966887	-5.049669	220	216	0
20.100	+0.000000	-0.123922	+0.009376	-0.417261	+9.111880	+7.035755	-6.788079	-6.870861	224	219	0
20.110	+0.000000	-0.185098	+0.002344	-0.318436	+7.381776	+5.305652	-5.049669	-5.132450	228	227	0
20.120	+0.000000	+0.000000	-0.009376	-1.394532	+0.000000	+0.000000	+0.000000	+0.000000	231	235	0
20.130	+0.000000	+0.145882	-0.016409	-0.669814	+4.959631	+3.460208	-10.016556	-10.016556	233	241	0
20.140	+0.000000	+0.095686	-0.018753	-0.153728	+3.460208	+2.076125	-2.400662	-2.483444	235	245	0
20.150	+0.000000	+0.014118	-0.021097	-0.845503	+0.807382	+0.000000	-10.016556	-10.016556	237	248	0
20.160	+0.000000	-0.015686	-0.021097	-0.362359	+0.000000	-0.922722	-6.043046	-6.043046	239	250	0
20.170	+0.000000	-0.056471	-0.018753	-0.428242	-1.499423	-1.845444	-7.367550	-7.367550	240	249	0
20.180	+0.000000	-0.061176	-0.011721	-0.362359	-1.499423	-2.191465	-6.208609	-6.208609	242	248	0
20.190	+0.000000	-0.081569	-0.011721	-0.658834	-2.191465	-2.768166	-10.016556	-10.016556	243	248	0
20.200	+0.000000	-0.106667	-0.007032	-1.130998	-2.998847	-3.344867	-10.016556	-10.016556	246	249	0
20.210	+0.000000	-0.156863	-0.009376	-0.889426	-5.074971	-4.267589	-10.016556	-10.016556	245	250	0
20.220	+0.000000	-0.192941	-0.011721	-0.384320	-6.343714	-5.074971	-6.705298	-6.705298	246	252	0
20.230	+0.000000	+0.200784	-0.011721	-0.691776	-6.343714	-5.767013	-10.016556	-10.016556	246	251	0
20.240	+0.000000	+0.185098	-0.009376	-0.724717	-6.920415	-5.997693	-10.016556	-10.016556	245	249	0
20.250	+0.000000	+0.155294	-0.011721	-1.098056	-8.073818	-6.574394	-10.016556	-10.016556	243	249	0
20.260	+0.000000	+0.139608	-0.011721	-0.318436	-8.419839	-7.151096	-5.711921	-5.629139	242	247	0
20.270	+0.000000	+0.128627	-0.009376	-0.581970	-8.996540	-7.151096	-10.016556	-10.016556	240	245	0
20.280	+0.000000	+0.128627	-0.011721	-0.922367	-8.996540	-7.151096	-10.016556	-10.016556	236	242	0
20.290	+0.000000	+0.108235	-0.009376	-0.680795	-9.573241	-7.843137	-10.016556	-10.016556	233	237	0
20.300	+0.000000	+0.098824	-0.004688	-0.724717	-9.919262	-8.073818	-10.016556	-10.016556	232	234	0
20.310	+0.000000	+0.094118	-0.007032	-0.922367	-10.149942	-8.073818	-10.016556	-10.016556	228	231	0
20.320	+0.000000	+0.078431	-0.004688	-0.658834	-10.495963	-8.650519	-10.016556	-10.016556	225	226	0
20.330	+0.000000	+0.069020	+0.004688	-0.636873	-10.726644	-8.996540	-10.016556	-10.016556	223	220	0
20.340	+0.000000	+0.073725	+0.007032	+0.164708	-10.726644	-8.650519	+2.400662	+2.483444	220	216	0
20.350	+0.000000	+0.069020	+0.014065	-0.208631	-10.726644	-8.996540	-3.890728	-3.807947	220	212	0
20.360	+0.000000	+0.094118	+0.002344	-0.889426	-10.149942	-8.073818	-10.016556	-10.016556	221	219	0
20.370	+0.000000	+0.089412	-0.018753	-0.900406	-10.149942	-8.419839	-10.016556	-10.016556	207	217	0
20.380	+0.000000	+0.073725	+0.009376	-0.889426	-10.726644	-8.650519	-10.016556	-10.016556	209	204	0
20.390	+0.000000	+0.069020	-0.032818	+0.461184	-11.072664	-8.650519	+7.615894	+7.698675	195	212	0
20.400	+0.000000	+0.108235	-0.028129	-0.417261	-9.573241	-7.843137	-7.450331	-7.367550	192	207	0
20.410	+0.000000	+0.000000	-0.037506	-1.394532	+0.000000	+0.000000	+0.000000	+0.000000	190	210	0
20.420	+0.000000	+0.164706	-0.058603	-1.152959	-8.419839	-5.767013	-10.016556	-10.016556	180	211	0
20.430	+0.000000	+0.149020	-0.044538	-0.021961	-8.419839	-6.574394	-0.579470	-0.496689	184	208	0
20.440	+0.000000	+0.134902	-0.058603	+0.076864	-8.996540	-6.920415	+1.158940	+1.158940	181	211	0
20.450	+0.000000	+0.139608	-0.051571	-0.065883	-8.650519	-6.920415	-1.324503	-1.241722	181	208	0
20.460	+0.000000	+0.149020	-0.063291	-0.318436	-8.419839	-6.574394	-5.629139	-5.546358	179	212	0
20.470	+0.000000	+0.164706	-0.049226	-0.197650	-8.073818	-5.997693	-3.559603	-3.476821	180	206	0
20.480	+0.000000	+0.169412	-0.058603	+0.021961	-8.073818	-5.767013	+0.082781	+0.165563	179	210	0
20.490	+0.000000	+0.169412	-0.060947	-0.076864	-7.843137	-5.997693	-1.490066	-1.407285	178	210	0
20.500	+0.000000	+0.174118	-0.072668	-0.021961	-7.843137	-5.767013	-0.662252	-0.579470	178	216	0
20.510	+0.000000	+0.169412	-0.056259	-0.439223	-8.073818	-5.767013	-7.781457	-7.698675	185	214	0
20.520	+0.000000	+0.174118	-0.060947	+0.329417	-7.843137	-5.767013	+5.463576	+5.546358	188	220	0
20.530	+0.000000	+0.194510	-0.056259	+0.549028	-7.151096	-5.074971	+9.188742	+9.188742	187	217	0
20.540	+0.000000	-0.127059	-0.056259	+0.307456	-4.498270	-2.998847	+5.132450	+5.215232	196	225	0
20.550	+0.000000	-0.056471	-0.067979	-0.603931	-2.422145	-0.922722	-10.016556	-10.016556	195	231	0
20.560	+0.000000	-0.086275	-0.065635	+0.000000	-2.998847	-2.191465	+0.000000	+0.000000	197	232	0
20.570	+0.000000	-0.131765	-0.065635	+0.131767	-4.498270	-3.344867	+2.152318	+2.152318	199	233	0
20.580	+0.000000	-0.101961	-0.075012	+0.384320	-3.344867	-2.768166	+6.456954	+6.456954	199	238	0
20.590	+0.000000	-0.072157	-0.082044	-0.285495	-2.422145	-1.845444	-4.801325	-4.801325	201	244	0
20.600	+0.000000	-0.047059	-0.075012	+0.472164	-1.499423	-1.268743	+8.112583	+8.112583	206	245	0
20.610	+0.000000	-0.031373	-0.067979	+0.944329	-0.922722	-0.922722	+9.933775	+9.933775	214	249	0
20.620	+0.000000	+0.034510	-0.065635	+0.428242	+1.153403	+0.807382	+7.284768	+7.284768	215	249	0
20.630	+0.000000	+0.084706	-0.075012	+0.142747	+2.306805	+2.652826	+2.649007	+2.649007	211	250	0
20.640	+0.000000	+0.090980	-0.075012	+0.373339	+2.652826	+2.652826	+6.456954	+6.456954	212	252	0
20.650	+0.000000	+0.090980	-0.070323	+0.560009	+2.883506	+2.306805	+9.685430	+9.602649	214	251	0
20.660	+0.000000	+0.120784	-0.065635	+0.581970	+3.460208	+3.460208	+9.933775	+9.933775	215	249	0
20.670	+0.000000	+0.155294	-0.063291	+1.032173	+4.728950	+4.382930	+9.933775	+9.933775	216	249	0
20.680	+0.000000	+0.191373	-0.072668	+0.472164	+5.651672	+5.651672	+8.360927	+8.360927	210	248	0
20.690	+0.000000	-0.169412	-0.072668	+0.395300	+7.035755	+6.459054	+7.036424	+7.036424	209	247	0
20.700	+0.000000	-0.185098	-0.075012	+0.362359	+6.805075	+5.882353	+6.539735	+6.456954	208	247	0
20.710	+0.000000	-0.189804	-0.077356	+0.373339	+6.459054	+5.882353	+6.705298	+6.622517	201	242	0
20.720	+0.000000	-0.189804	-0.067979	+0.318436	+6.805075	+5.651672	+5.711921	+5.711921	206	242	0
20.730	+0.000000	-0.194510	-0.072668	+0.691776	+6.805075	+5.305652	+9.933775	+9.933775	198	237	0
20.740	+0.000000	-0.185098	-0.077356	+0.658834	+7.035755	+5.651672	+9.933775	+9.933775	200	240	0
20.750	+0.000000	-0.155294	-0.077356	+0.274514	+7.958478	+6.459054	+5.049669	+4.966887	194	235	0
20.760	+0.000000	-0.149020	-0.079700	+0.428242	+7.958478	+6.805075	+7.615894	+7.615894	194	236	0
20.770	+0.000000	-0.160000	-0.067979	+0.505106	+7.727797	+6.459054	+8.940397	+8.940397	193	229	0
20.780	+0.000000	-0.149020	-0.089076	+0.658834	+8.304498	+6.459054	+9.933775	+9.933775	184	231	0
20.790	+0.000000	-0.128627	-0.063291	+0.527067	+8.881200	+7.035755	+9.354305	+9.354305	188	222	0
20.800	+0.000000	-0.114510	-0.093765	+0.801581	+9.111880	+7.727797	+9.933775	+9.933775	180	230	0
20.810	+0.000000	-0.103529	-0.075012	+0.065883	+9.803922	+7.727797	+1.572848	+1.572848	178	217	0
20.820	+0.000000	-0.108235	-0.051571	+0.362359	+9.111880	+7.958478	+6.622517	+6.539735	187	214	0
20.830	+0.000000	-0.114510	-0.091421	+0.538048	+9.111880	+7.727797	+9.519868	+9.437086	174	223	0
20.840	+0.000000	-0.098824	-0.049226	-0.021961	+9.803922	+7.958478	+0.082781	+0.082781	184	210	0
20.850	+0.000000	-0.108235	-0.058603	+0.252553	+9.457901	+7.727797	+4.718543	+4.635762	175	205	0
20.860	+0.000000	-0.103529	-0.065635	-0.043922	+9.803922	+7.727797	-0.248344	-0.331126	172	206	0
20.870	+0.000000	-0.123922	-0.077356	+0.054903	+9.111880	+7.035755	+1.324503	+1.241722	170	211	0
20.880	+0.000000	-0.119216	-0.075012	+0.065883	+9.457901	+7.035755	+1.572848	+1.490066	174	213	0
20.890	+0.000000	-0.128627	-0.060947	-0.010981	+9.111880	+6.805075	+0.082781	+0.000000	178	209	0
20.900	+0.000000	-0.139608	-0.053915	-0.043922	+8.881200	+6.459054	-0.413907	-0.496689	179	207	0
20.910	+0.000000	-0.134902	-0.042194	+0.065883	+9.111880	+6.459054	+1.490066	+1.407285	183	205	0
20.920	+0.000000	-0.155294	-0.039850	-0.439223	+8.535179	+5.882353	-7.119205	-7.201987	183	205	0
20.930	+0.000000	-0.189804	-0.037506	-0.691776	+7.381776	+4.959631	-10.016556	-10.016556	191	210	0
20.940	+0.000000	+0.100392	-0.037506	+0.296475	+4.152249	+1.730104	+5.298013	+5.215232	191	210	0
20.950	+0.000000	+0.045490	-0.032818	-0.175689	+2.306805	+0.230681	-2.814570	-2.814570	193	210	0
20.960	+0.000000	+0.045490	-0.032818	-0.779620	+2.076125	+0.576701	-10.016556	-10.016556	193	210	0
20.970	+0.000000	+0.009412	-0.032818	-0.263534	+1.153403	-0.692042	-4.387417	-4.470199	192	210	0
20.980	+0.000000	-0.056471	-0.032818	+0.318436	-0.922722	-2.422145	+5.463576	+5.380795	192	209	0
20.990	+0.000000	-0.031373	-0.032818	+0.010981	+0.000000	-1.845444	+0.248344	+0.165563	192	210	0
21.000	+0.000000	-0.015686	-0.035162	+0.329417	+0.230681	-1.268743	+5.711921	+5.629139	192	209	0
21.010	+0.000000	-0.006275	-0.032818	-0.098825	+0.230681	-0.692042	-1.655629	-1.738411	192	209	0
21.020	+0.000000	+0.004706	-0.035162	-0.241572	+0.576701	-0.346021	-4.056291	-4.139073	192	210	0
21.030	+0.000000	-0.006275	-0.035162	-0.131767	+0.000000	-0.346021	-2.152318	-2.152318	192	210	0
21.040	+0.000000	-0.006275	-0.035162	-0.043922	+0.000000	-0.346021	-0.745033	-0.827815	193	211	0
21.050	+0.000000	-0.010980	-0.032818	-0.087845	-0.346021	-0.346021	-1.490066	-1.490066	194	211	0
21.060	+0.000000	-0.010980	-0.032818	-0.109806	-0.346021	-0.346021	-1.821192	-1.821192	194	211	0
21.070	+0.000000	-0.006275	-0.030474	-0.054903	-0.346021	+0.000000	-0.827815	-0.827815	196	211	0
21.080	+0.000000	+0.004706	-0.028129	-0.087845	+0.000000	+0.230681	-1.407285	-1.407285	197	211	0
21.090	+0.000000	+0.000000	-0.028129	-0.241572	+0.000000	+0.000000	-4.056291	-4.056291	198	212	0
21.100	+0.000000	+0.004706	-0.025785	-0.241572	+0.000000	+0.230681	-4.056291	-4.056291	199	212	0
21.110	+0.000000	+0.000000	-0.023441	-0.219611	+0.000000	+0.000000	-3.642384	-3.642384	200	212	0
21.120	+0.000000	+0.000000	-0.023441	-0.219611	+0.000000	+0.000000	-3.725166	-3.725166	202	214	0
21.130	+0.000000	+0.000000	-0.021097	-0.208631	+0.000000	+0.000000	-3.476821	-3.476821	202	213	0
21.140	+0.000000	+0.000000	-0.018753	-0.208631	+0.000000	+0.000000	-3.559603	-3.559603	204	213	0
21.150	+0.000000	+0.000000	-0.016409	-0.241572	+0.000000	+0.000000	-4.139073	-4.139073	205	213	0
21.160	+0.000000	+0.000000	-0.014065	-0.307456	+0.000000	+0.000000	-5.215232	-5.215232	207	214	0
21.170	+0.000000	+0.000000	-0.014065	-0.340397	+0.000000	+0.000000	-5.794702	-5.794702	207	214	0
21.180	+0.000000	+0.000000	-0.014065	-0.384320	+0.000000	+0.000000	-6.539735	-6.539735	209	215	0
21.190	+0.000000	-0.010980	-0.011721	-0.439223	-0.346021	-0.346021	-7.450331	-7.450331	210	215	0
21.200	+0.000000	-0.026667	-0.011721	-0.483145	-0.922722	-0.692042	-8.278146	-8.195364	210	216	0
21.210	+0.000000	-0.061176	-0.011721	-0.505106	-2.191465	-1.499423	-8.609272	-8.609272	210	216	0
21.220	+0.000000	-0.092549	-0.011721	-0.285495	-3.344867	-2.191465	-4.884106	-4.884106	209	216	0
21.230	+0.000000	-0.101961	-0.014065	-0.164708	-3.344867	-2.768166	-2.814570	-2.814570	209	215	0
21.240	+0.000000	-0.097255	-0.014065	-0.483145	-3.344867	-2.422145	-8.195364	-8.195364	208	215	0
21.250	+0.000000	-0.106667	-0.016409	-0.483145	-3.575548	-2.768166	-8.360927	-8.278146	208	216	0
21.260	+0.000000	-0.131765	-0.016409	-0.647853	-4.844291	-2.998847	-10.016556	-10.016556	208	216	0
21.270	+0.000000	-0.167843	-0.018753	-0.922367	-5.767013	-4.267589	-10.016556	-10.016556	206	216	0
21.280	+0.000000	+0.200784	-0.023441	-0.790601	-6.920415	-5.074971	-10.016556	-10.016556	204	216	0
21.290	+0.000000	+0.169412	-0.028129	+0.241572	-7.497116	-6.343714	+3.807947	+3.890728	201	215	0
21.300	+0.000000	+0.174118	-0.028129	-0.120786	-7.497116	-5.997693	-2.317881	-2.235099	196	210	0
21.310	+0.000000	+0.164706	-0.028129	-0.472164	-7.843137	-6.343714	-8.195364	-8.112583	192	206	0
21.320	+0.000000	-0.192941	-0.028129	-0.362359	-6.343714	-5.074971	-6.374172	-6.374172	190	205	0
21.330	+0.000000	+0.189804	-0.021097	-0.340397	-7.151096	-5.420992	-6.043046	-6.043046	193	204	0
21.340	+0.000000	+0.189804	-0.023441	+0.362359	-7.497116	-5.074971	+6.043046	+6.125828	196	208	0
21.350	+0.000000	-0.183529	-0.065635	-0.087845	-6.574394	-4.267589	-1.655629	-1.572848	184	219	0
21.360	+0.000000	-0.147451	-0.077356	-0.746678	-5.420992	-3.344867	-10.016556	-10.016556	177	218	0
21.370	+0.000000	-0.172549	-0.060947	-0.241572	-6.343714	-3.921569	-4.221854	-4.139073	179	212	0
21.380	+0.000000	+0.194510	-0.039850	-0.043922	-6.920415	-5.420992	-0.910596	-0.827815	185	206	0
21.390	+0.000000	-0.197647	-0.039850	-0.175689	-6.920415	-4.844291	-3.145695	-3.062914	182	203	0
21.400	+0.000000	-0.183529	-0.063291	+0.450203	-6.574394	-4.267589	+7.615894	+7.698675	173	207	0
21.410	+0.000000	-0.142745	-0.075012	-0.329417	-5.074971	-3.344867	-5.794702	-5.711921	179	219	0
21.420	+0.000000	-0.092549	-0.075012	-0.164708	-3.575548	-1.845444	-2.814570	-2.731788	177	216	0
21.430	+0.000000	-0.106667	-0.070323	+0.373339	-3.921569	-2.422145	+6.208609	+6.291391	174	211	0
21.440	+0.000000	-0.086275	-0.067979	-0.087845	-3.344867	-1.845444	-1.490066	-1.407285	175	211	0
21.450	+0.000000	-0.061176	-0.060947	-0.274514	-2.422145	-1.268743	-4.635762	-4.552980	179	211	0
21.460	+0.000000	-0.065882	-0.053915	+0.054903	-2.768166	-1.268743	+0.910596	+0.993377	183	211	0
21.470	+0.000000	-0.061176	-0.053915	+0.329417	-2.422145	-1.268743	+5.629139	+5.711921	185	213	0
21.480	+0.000000	-0.040784	-0.058603	+0.120786	-1.845444	-0.692042	+2.069536	+2.152318	185	215	0
21.490	+0.000000	-0.040784	-0.063291	+0.197650	-1.845444	-0.692042	+3.311258	+3.311258	184	217	0
21.500	+0.000000	-0.036078	-0.063291	+0.274514	-1.499423	-0.692042	+4.552980	+4.635762	184	218	0
21.510	+0.000000	-0.026667	-0.065635	+0.274514	-1.268743	-0.346021	+4.635762	+4.635762	185	219	0
21.520	+0.000000	-0.015686	-0.067979	+0.329417	-0.922722	+0.000000	+5.629139	+5.629139	185	220	0
21.530	+0.000000	-0.006275	-0.067979	+0.362359	-0.346021	+0.000000	+6.291391	+6.291391	186	222	0
21.540	+0.000000	+0.004706	-0.067979	+0.285495	+0.000000	+0.230681	+4.966887	+4.966887	187	222	0
21.550	+0.000000	+0.004706	-0.060947	+0.296475	+0.000000	+0.230681	+5.132450	+5.132450	191	223	0
21.560	+0.000000	+0.009412	-0.056259	+0.318436	+0.000000	+0.576701	+5.463576	+5.463576	194	223	0
21.570	+0.000000	+0.009412	-0.053915	+0.428242	+0.230681	+0.230681	+7.284768	+7.284768	196	224	0
21.580	+0.000000	+0.029804	-0.056259	+0.428242	+1.153403	+0.576701	+7.367550	+7.367550	197	226	0
21.590	+0.000000	+0.045490	-0.056259	+0.384320	+1.384083	+1.153403	+6.622517	+6.622517	197	227	0
21.600	+0.000000	+0.054902	-0.070323	+0.351378	+1.730104	+1.384083	+6.125828	+6.125828	193	229	0
21.610	+0.000000	+0.070588	-0.084388	+0.472164	+2.306805	+1.730104	+8.112583	+8.112583	190	234	0
21.620	+0.000000	+0.084706	-0.089076	+0.472164	+2.883506	+2.076125	+8.195364	+8.195364	191	238	0
21.630	+0.000000	+0.105098	-0.082044	+0.538048	+3.460208	+2.652826	+9.437086	+9.437086	194	237	0
21.640	+0.000000	+0.130196	-0.060947	+0.439223	+4.152249	+3.460208	+7.781457	+7.781457	194	226	0
21.650	+0.000000	+0.166275	-0.067979	+0.153728	+5.305652	+4.382930	+2.814570	+2.731788	185	221	0
21.660	+0.000000	+0.166275	-0.065635	+0.340397	+5.305652	+4.382930	+6.043046	+6.043046	190	225	0
21.670	+0.000000	+0.161569	-0.077356	+0.373339	+4.959631	+4.382930	+6.622517	+6.622517	188	230	0
21.680	+0.000000	+0.155294	-0.100797	+0.384320	+4.959631	+4.152249	+6.870861	+6.870861	178	232	0
21.690	+0.000000	+0.155294	-0.089076	+0.373339	+5.305652	+3.806228	+6.539735	+6.456954	179	226	0
21.700	+0.000000	+0.155294	-0.056259	+0.274514	+5.305652	+3.806228	+4.884106	+4.801325	189	218	0
21.710	+0.000000	+0.161569	-0.049226	+0.307456	+5.651672	+3.806228	+5.546358	+5.463576	189	215	0
21.720	+0.000000	+0.161569	-0.072668	+0.175689	+5.651672	+3.806228	+3.311258	+3.228477	177	215	0
21.730	+0.000000	+0.136471	-0.077356	+0.219611	+4.728950	+3.229527	+3.890728	+3.890728	174	214	0
21.740	+0.000000	+0.136471	-0.082044	+0.384320	+4.959631	+2.883506	+6.788079	+6.705298	171	215	0
21.750	+0.000000	+0.141176	-0.079700	+0.296475	+4.959631	+3.229527	+5.298013	+5.215232	173	215	0
21.760	+0.000000	+0.141176	-0.082044	+0.230592	+4.959631	+3.229527	+4.221854	+4.139073	173	215	0
21.770	+0.000000	+0.136471	-0.082044	+0.186670	+4.959631	+2.883506	+3.476821	+3.394040	173	216	0
21.780	+0.000000	+0.130196	-0.079700	+0.296475	+4.728950	+2.883506	+5.215232	+5.132450	173	215	0
21.790	+0.000000	+0.130196	-0.072668	+0.274514	+4.959631	+2.652826	+4.884106	+4.801325	174	212	0
21.800	+0.000000	+0.125490	-0.063291	+0.153728	+4.728950	+2.652826	+2.897351	+2.814570	176	210	0
21.810	+0.000000	+0.125490	-0.060947	+0.164708	+4.959631	+2.306805	+3.145695	+3.062914	178	209	0
21.820	+0.000000	+0.120784	-0.056259	+0.131767	+4.728950	+2.306805	+2.483444	+2.400662	178	208	0
21.830	+0.000000	+0.116078	-0.051571	+0.076864	+4.728950	+2.076125	+1.490066	+1.407285	180	207	0
21.840	+0.000000	+0.109804	-0.046882	+0.010981	+4.382930	+2.076125	+0.413907	+0.331126	181	206	0
21.850	+0.000000	+0.116078	-0.044538	+0.021961	+4.728950	+2.076125	+0.662252	+0.579470	182	205	0
21.860	+0.000000	+0.100392	-0.046882	+0.000000	+4.152249	+1.730104	+0.248344	+0.165563	182	206	0
21.870	+0.000000	+0.109804	-0.044538	-0.021961	+4.382930	+2.076125	-0.165563	-0.248344	183	206	0
21.880	+0.000000	+0.100392	-0.039850	-0.054903	+4.152249	+1.730104	-0.662252	-0.827815	185	206	0
21.890	+0.000000	+0.095686	-0.035162	-0.054903	+4.152249	+1.384083	-0.827815	-0.910596	189	207	0
21.900	+0.000000	+0.090980	-0.032818	-0.098825	+3.806228	+1.384083	-1.490066	-1.572848	192	208	0
21.910	+0.000000	+0.090980	-0.035162	-0.109806	+3.806228	+1.384083	-1.655629	-1.738411	192	210	0
21.920	+0.000000	+0.080000	-0.035162	-0.087845	+3.460208	+1.153403	-1.241722	-1.324503	192	210	0
21.930	+0.000000	+0.080000	-0.035162	-0.164708	+3.460208	+1.153403	-2.649007	-2.731788	193	211	0
21.940	+0.000000	+0.075294	-0.030474	-0.230592	+3.460208	+0.807382	-3.642384	-3.807947	195	211	0
21.950	+0.000000	+0.064314	-0.028129	-0.098825	+3.229527	+0.576701	-1.572848	-1.655629	198	212	0
21.960	+0.000000	+0.064314	-0.023441	-0.406281	+2.883506	+0.807382	-6.870861	-6.953642	200	212	0
21.970	+0.000000	+0.050196	-0.021097	-0.362359	+2.306805	+0.576701	-6.043046	-6.125828	201	212	0
21.980	+0.000000	+0.009412	-0.018753	-0.351378	+0.807382	-0.346021	-5.877483	-5.877483	203	213	0
21.990	+0.000000	-0.006275	-0.018753	+0.032942	+0.000000	-0.346021	+0.496689	+0.496689	204	213	0
22.000	+0.000000	+0.000000	-0.018753	-0.142747	+0.000000	+0.000000	-2.317881	-2.317881	205	215	0
22.010	+0.000000	+0.000000	-0.018753	-0.197650	+0.000000	+0.000000	-3.311258	-3.311258	205	215	0
22.020	+0.000000	+0.000000	-0.018753	+0.010981	+0.000000	+0.000000	+0.165563	+0.165563	206	216	0
22.030	+0.000000	+0.000000	-0.021097	-0.241572	+0.000000	+0.000000	-4.056291	-4.056291	207	218	0
22.040	+0.000000	+0.000000	-0.023441	-0.472164	-0.346021	+0.230681	-7.947020	-7.947020	208	219	0
22.050	+0.000000	-0.020392	-0.023441	-0.516087	-0.922722	-0.346021	-8.692053	-8.692053	208	220	0
22.060	+0.000000	-0.065882	-0.023441	-1.185901	-2.422145	-1.499423	-10.016556	-10.016556	209	221	0
22.070	+0.000000	-0.111373	-0.021097	-0.318436	-3.575548	-2.998847	-5.463576	-5.463576	210	220	0
22.080	+0.000000	-0.131765	-0.014065	-0.340397	-4.267589	-3.575548	-5.960265	-5.877483	209	216	0
22.090	+0.000000	-0.122353	-0.011721	-0.263534	-3.921569	-3.344867	-4.552980	-4.470199	208	214	0
22.100	+0.000000	-0.127059	-0.014065	-0.153728	-3.921569	-3.575548	-2.649007	-2.649007	206	213	0
22.110	+0.000000	-0.122353	-0.014065	-0.439223	-3.921569	-3.344867	-7.533113	-7.450331	206	213	0
22.120	+0.000000	-0.117647	-0.016409	-0.713737	-3.921569	-2.998847	-10.016556	-10.016556	206	214	0
22.130	+0.000000	-0.163137	-0.021097	-0.724717	-5.767013	-3.921569	-10.016556	-10.016556	204	215	0
22.140	+0.000000	-0.192941	-0.023441	-0.867465	-6.574394	-4.844291	-10.016556	-10.016556	203	215	0
22.150	+0.000000	+0.174118	-0.025785	-0.054903	-7.843137	-5.767013	-1.076159	-0.993377	201	215	0
22.160	+0.000000	+0.174118	-0.032818	+0.131767	-7.151096	-6.343714	+2.069536	+2.069536	197	214	0
22.170	+0.000000	+0.185098	-0.035162	-0.219611	-6.920415	-5.997693	-3.890728	-3.890728	192	209	0
22.180	+0.000000	+0.189804	-0.037506	-0.505106	-6.920415	-5.767013	-8.774834	-8.774834	189	208	0
22.190	+0.000000	+0.185098	-0.037506	-0.428242	-7.151096	-5.767013	-7.450331	-7.367550	187	206	0
22.200	+0.000000	+0.180392	-0.030474	-0.274514	-7.497116	-5.767013	-4.966887	-4.884106	190	206	0
22.210	+0.000000	+0.180392	-0.039850	-0.263534	-7.843137	-5.420992	-4.718543	-4.635762	195	215	0
22.220	+0.000000	+0.180392	-0.072668	-0.516087	-7.843137	-5.420992	-9.023179	-8.940397	182	221	0
22.230	+0.000000	+0.174118	-0.072668	-0.318436	-7.843137	-5.767013	-5.711921	-5.629139	176	214	0
22.240	+0.000000	+0.164706	-0.039850	-0.241572	-8.073818	-5.997693	-4.304636	-4.304636	184	205	0
22.250	+0.000000	+0.180392	-0.056259	+0.406281	-7.843137	-5.420992	+6.705298	+6.788079	179	208	0
22.260	+0.000000	-0.183529	-0.075012	-0.142747	-6.574394	-4.267589	-2.649007	-2.566225	180	220	0
22.270	+0.000000	-0.142745	-0.058603	-0.483145	-5.074971	-3.344867	-8.278146	-8.195364	179	210	0
22.280	+0.000000	-0.167843	-0.063291	+0.955309	-5.997693	-3.921569	+9.933775	+9.933775	174	207	0
22.290	+0.000000	-0.117647	-0.056259	+0.395300	-4.267589	-2.768166	+6.705298	+6.788079	182	212	0
22.300	+0.000000	-0.020392	-0.063291	-0.230592	-1.268743	+0.000000	-3.807947	-3.807947	184	217	0
22.310	+0.000000	-0.010980	-0.060947	-0.768640	-0.692042	+0.000000	-10.016556	-10.016556	184	216	0
22.320	+0.000000	-0.051765	-0.056259	-0.076864	-1.845444	-1.268743	-1.324503	-1.324503	184	214	0
22.330	+0.000000	-0.097255	-0.053915	+0.252553	-3.344867	-2.422145	+4.139073	+4.221854	184	212	0
22.340	+0.000000	-0.061176	-0.063291	+0.790601	-2.191465	-1.499423	+9.933775	+9.933775	184	216	0
22.350	+0.000000	-0.006275	-0.079700	+0.043922	-0.346021	+0.000000	+0.745033	+0.745033	177	218	0
22.360	+0.000000	+0.039216	-0.084388	+1.120018	+1.153403	+1.153403	+9.933775	+9.933775	172	217	0
22.370	+0.000000	+0.034510	-0.084388	-0.098825	+0.807382	+1.153403	-1.655629	-1.572848	176	220	0
22.380	+0.000000	+0.075294	-0.072668	+0.702756	+2.076125	+2.306805	+9.933775	+9.933775	183	221	0
22.390	+0.000000	+0.095686	-0.058603	+0.779620	+2.883506	+2.652826	+9.933775	+9.933775	186	216	0
22.400	+0.000000	+0.166275	-0.065635	+0.010981	+4.959631	+4.728950	+0.413907	+0.413907	178	212	0
22.410	+0.000000	+0.170980	-0.072668	+0.087845	+4.959631	+4.959631	+1.738411	+1.738411	183	221	0
22.420	+0.000000	+0.161569	-0.077356	+0.000000	+4.728950	+4.728950	+0.248344	+0.248344	181	222	0
