# Balancin telemetria  2026-05-26 01:39:43
# Cargar en MATLAB:
#   data = readmatrix('archivo.txt', 'CommentStyle','#');
# Columnas:
# t[s]	vd[m/s]	v[m/s]	theta[rad]	alpha[rad]	oml[rad/s]	omr[rad/s]	ul[V]	ur[V]	Sl	Sr	modo_sol
7.130	+0.000000	-0.122353	-0.067979	-0.384320	-3.575548	-3.575548	-10.016556	-10.016556	188	224	0
7.140	+0.000000	-0.167843	-0.065635	+1.032173	-5.074971	-4.844291	+9.933775	+9.933775	189	223	0
7.150	+0.000000	+0.000000	-0.053915	+1.394532	+0.000000	+0.000000	+0.000000	+0.000000	193	221	0
7.160	+0.000000	-0.036078	-0.049226	+0.307456	-1.268743	-0.922722	+9.933775	+9.933775	196	222	0
7.170	+0.000000	+0.000000	-0.065635	+0.153728	-0.346021	+0.230681	-10.016556	-10.016556	194	228	0
7.180	+0.000000	-0.015686	-0.065635	+0.658834	-0.692042	-0.346021	+9.933775	+9.933775	193	227	0
7.190	+0.000000	-0.026667	-0.060947	+0.592950	-0.692042	-0.922722	-10.016556	-10.016556	193	226	0
7.200	+0.000000	+0.004706	-0.056259	+0.274514	+0.230681	+0.000000	-10.016556	-10.016556	194	223	0
7.210	+0.000000	-0.092549	-0.051571	-0.516087	-2.998847	-2.422145	-10.016556	-10.016556	194	221	0
7.220	+0.000000	-0.142745	-0.063291	+0.472164	-4.267589	-4.267589	+9.933775	+9.933775	192	225	0
7.230	+0.000000	-0.097255	-0.082044	+1.087076	-2.768166	-2.998847	+9.933775	+9.933775	187	230	0
7.240	+0.000000	+0.029804	-0.077356	-0.713737	+0.807382	+0.807382	-10.016556	-10.016556	191	232	0
7.250	+0.000000	+0.018824	-0.086732	-0.109806	+0.807382	+0.230681	+9.933775	+9.933775	188	233	0
7.260	+0.000000	-0.026667	-0.089076	-0.834523	-0.692042	-0.922722	-10.016556	-10.016556	186	233	0
7.270	+0.000000	+0.009412	-0.082044	+0.889426	+0.576701	+0.000000	+9.933775	+9.933775	188	231	0
7.280	+0.000000	-0.006275	-0.079700	+1.141979	+0.000000	-0.346021	+9.933775	+9.933775	189	231	0
7.290	+0.000000	+0.105098	-0.082044	+0.691776	+3.229527	+2.883506	-10.016556	-10.016556	189	231	0
7.300	+0.000000	+0.075294	-0.079700	-0.790601	+2.306805	+2.076125	-10.016556	-10.016556	190	232	0
7.310	+0.000000	-0.056471	-0.065635	+0.702756	-1.845444	-1.499423	+9.933775	+9.933775	194	229	0
7.320	+0.000000	-0.056471	-0.058603	+1.207862	-1.499423	-1.845444	+9.933775	+9.933775	195	226	0
7.330	+0.000000	+0.084706	-0.060947	+0.603931	+2.652826	+2.306805	-10.016556	-10.016556	195	227	0
7.340	+0.000000	+0.075294	-0.060947	+0.274514	+2.306805	+2.076125	-10.016556	-10.016556	196	227	0
7.350	+0.000000	-0.051765	-0.053915	+1.032173	-1.499423	-1.499423	+9.933775	+9.933775	196	224	0
7.360	+0.000000	-0.056471	-0.049226	-0.109806	-1.845444	-1.499423	-10.016556	-10.016556	196	222	0
7.370	+0.000000	-0.010980	-0.049226	+0.373339	-0.346021	-0.346021	+9.933775	+9.933775	196	222	0
7.380	+0.000000	-0.010980	-0.056259	+0.625892	-0.346021	-0.346021	+9.933775	+9.933775	196	225	0
7.390	+0.000000	+0.090980	-0.063291	+0.483145	+2.883506	+2.306805	-10.016556	-10.016556	195	228	0
7.400	+0.000000	+0.059608	-0.060947	-0.944329	+1.384083	+2.076125	-10.016556	-10.016556	195	227	0
7.410	+0.000000	-0.076863	-0.049226	-0.845503	-2.422145	-2.191465	+9.933775	+9.933775	196	222	0
7.420	+0.000000	-0.056471	-0.049226	+0.384320	-1.845444	-1.499423	+9.933775	+9.933775	196	222	0
7.430	+0.000000	+0.064314	-0.051571	+1.087076	+1.384083	+2.306805	+9.933775	+9.933775	195	223	0
7.440	+0.000000	+0.000000	-0.053915	+1.394532	+0.000000	+0.000000	+0.000000	+0.000000	195	224	0
7.450	+0.000000	+0.000000	-0.046882	+1.394532	+0.000000	+0.000000	+0.000000	+0.000000	195	219	0
7.460	+0.000000	+0.120784	-0.053915	+0.505106	+3.229527	+3.806228	+9.933775	+9.933775	191	220	0
7.470	+0.000000	+0.141176	-0.067979	-0.142747	+3.806228	+4.382930	-10.016556	-10.016556	186	221	0
7.480	+0.000000	+0.125490	-0.070323	+0.087845	+3.460208	+3.806228	+9.933775	+9.933775	180	217	0
7.490	+0.000000	+0.075294	-0.067979	+0.911387	+2.076125	+2.306805	+9.933775	+9.933775	180	215	0
7.500	+0.000000	+0.150588	-0.060947	+0.000000	+4.382930	+4.382930	-10.016556	-10.016556	183	215	0
7.510	+0.000000	+0.136471	-0.056259	-0.120786	+3.806228	+4.152249	-10.016556	-10.016556	186	215	0
7.520	+0.000000	-0.006275	-0.051571	+0.483145	-0.346021	+0.000000	+9.933775	+9.933775	187	214	0
7.530	+0.000000	-0.015686	-0.051571	+1.317668	-0.692042	-0.346021	+9.933775	+9.933775	186	213	0
7.540	+0.000000	+0.109804	-0.051571	-0.560009	+3.229527	+3.229527	-10.016556	-10.016556	186	213	0
7.550	+0.000000	+0.090980	-0.049226	+0.790601	+2.652826	+2.652826	+9.933775	+9.933775	187	212	0
7.560	+0.000000	+0.045490	-0.049226	+0.812562	+1.384083	+1.153403	+9.933775	+9.933775	186	212	0
7.570	+0.000000	+0.120784	-0.049226	-0.021961	+3.460208	+3.460208	-10.016556	-10.016556	186	212	0
7.580	+0.000000	+0.084706	-0.056259	-0.384320	+2.306805	+2.652826	-10.016556	-10.016556	183	212	0
7.590	+0.000000	-0.031373	-0.060947	-0.175689	-0.922722	-0.922722	+9.933775	+9.933775	181	214	0
7.600	+0.000000	-0.006275	-0.058603	-1.284726	+0.000000	-0.346021	-10.016556	-10.016556	183	214	0
7.610	+0.000000	+0.025098	-0.058603	-0.483145	+0.807382	+0.576701	+9.933775	+9.933775	183	214	0
7.620	+0.000000	+0.004706	-0.058603	+0.658834	+0.230681	+0.000000	+9.933775	+9.933775	183	213	0
7.630	+0.000000	+0.095686	-0.056259	+0.285495	+2.883506	+2.652826	-10.016556	-10.016556	183	213	0
7.640	+0.000000	+0.000000	-0.053915	-1.394532	+0.000000	+0.000000	+0.000000	+0.000000	185	213	0
7.650	+0.000000	+0.000000	-0.049226	-0.131767	-0.346021	+0.230681	-10.016556	-10.016556	187	213	0
7.660	+0.000000	-0.036078	-0.042194	+0.955309	-1.268743	-0.922722	+9.933775	+9.933775	190	212	0
7.670	+0.000000	-0.026667	-0.042194	-0.043922	-0.692042	-0.922722	-10.016556	-10.016556	191	212	0
7.680	+0.000000	+0.029804	-0.044538	+0.153728	+0.807382	+0.807382	+9.933775	+9.933775	189	212	0
7.690	+0.000000	+0.000000	-0.044538	-0.065883	+0.000000	+0.000000	-10.016556	-10.016556	189	212	0
7.700	+0.000000	+0.004706	-0.044538	-1.098056	+0.000000	+0.230681	-10.016556	-10.016556	189	212	0
7.710	+0.000000	-0.101961	-0.042194	-0.603931	-3.344867	-2.768166	+9.933775	+9.933775	190	212	0
7.720	+0.000000	+0.000000	-0.039850	+1.394532	+0.000000	+0.000000	+0.000000	+0.000000	191	211	0
7.730	+0.000000	+0.009412	-0.037506	-0.307456	+0.000000	+0.576701	-10.016556	-10.016556	192	211	0
7.740	+0.000000	-0.036078	-0.035162	-0.505106	-1.499423	-0.692042	-10.016556	-10.016556	193	210	0
7.750	+0.000000	-0.127059	-0.032818	-0.307456	-3.921569	-3.575548	+9.933775	+9.933775	193	210	0
7.760	+0.000000	-0.101961	-0.032818	+0.054903	-3.344867	-2.768166	+9.933775	+9.933775	194	210	0
7.770	+0.000000	+0.025098	-0.035162	-0.186670	+0.230681	+1.153403	-10.016556	-10.016556	192	210	0
7.780	+0.000000	+0.000000	-0.039850	-1.394532	+0.000000	+0.000000	+0.000000	+0.000000	189	210	0
7.790	+0.000000	-0.056471	-0.039850	-0.647853	-2.191465	-1.268743	-10.016556	-10.016556	188	209	0
7.800	+0.000000	-0.081569	-0.042194	+0.241572	-2.768166	-2.191465	+9.933775	+9.933775	188	210	0
7.810	+0.000000	-0.065882	-0.042194	+0.494125	-2.422145	-1.499423	+9.933775	+9.933775	187	210	0
7.820	+0.000000	+0.064314	-0.044538	-0.713737	+1.730104	+2.076125	-10.016556	-10.016556	185	208	0
7.830	+0.000000	+0.000000	-0.046882	-1.394532	+0.000000	+0.000000	+0.000000	+0.000000	185	208	0
7.840	+0.000000	-0.036078	-0.044538	-0.636873	-1.499423	-0.692042	-10.016556	-10.016556	186	209	0
7.850	+0.000000	-0.072157	-0.044538	+0.977270	-2.422145	-1.845444	+9.933775	+9.933775	187	210	0
7.860	+0.000000	-0.036078	-0.044538	+0.307456	-1.268743	-0.922722	-10.016556	-10.016556	187	209	0
7.870	+0.000000	+0.000000	-0.044538	-0.527067	+0.000000	+0.000000	-10.016556	-10.016556	185	209	0
7.880	+0.000000	-0.101961	-0.044538	-0.175689	-2.998847	-2.998847	+9.933775	+9.933775	184	208	0
7.890	+0.000000	-0.086275	-0.044538	-0.175689	-2.998847	-2.191465	+2.483444	+2.483444	184	207	0
7.900	+0.000000	-0.010980	-0.046882	-0.175689	-0.692042	+0.000000	-2.980132	-2.980132	184	208	0
7.910	+0.000000	-0.006275	-0.046882	+0.153728	-0.346021	+0.000000	+9.933775	+9.933775	186	209	0
7.920	+0.000000	+0.018824	-0.046882	-0.406281	+0.576701	+0.576701	-10.016556	-10.016556	186	210	0
7.930	+0.000000	+0.014118	-0.046882	-0.472164	+0.576701	+0.230681	-10.016556	-10.016556	184	209	0
7.940	+0.000000	-0.086275	-0.046882	-0.691776	-2.422145	-2.768166	-10.016556	-10.016556	183	208	0
7.950	+0.000000	-0.138039	-0.049226	+0.538048	-3.921569	-4.267589	+9.933775	+9.933775	183	208	0
7.960	+0.000000	-0.092549	-0.049226	+0.208631	-2.768166	-2.768166	-10.016556	-10.016556	184	209	0
7.970	+0.000000	-0.036078	-0.051571	-0.450203	-0.922722	-1.268743	-10.016556	-10.016556	184	211	0
7.980	+0.000000	-0.138039	-0.051571	-1.185901	-3.921569	-4.267589	-10.016556	-10.016556	184	211	0
7.990	+0.000000	-0.197647	-0.051571	-0.790601	-5.997693	-5.767013	+9.933775	+9.933775	184	211	0
8.000	+0.000000	-0.152157	-0.051571	+1.109037	-3.921569	-5.074971	+9.933775	+9.933775	184	210	0
8.010	+0.000000	-0.010980	-0.046882	+1.185901	-0.346021	-0.346021	+9.933775	+9.933775	183	208	0
8.020	+0.000000	+0.000000	-0.046882	+1.394532	+0.000000	+0.000000	+0.000000	+0.000000	183	207	0
8.030	+0.000000	+0.000000	-0.046882	-1.394532	+0.000000	+0.000000	+0.000000	+0.000000	184	207	0
8.040	+0.000000	+0.075294	-0.051571	-0.900406	+2.652826	+1.730104	-10.016556	-10.016556	183	210	0
8.050	+0.000000	+0.029804	-0.060947	+0.779620	+1.153403	+0.576701	+9.933775	+9.933775	181	212	0
8.060	+0.000000	+0.014118	-0.063291	+0.000000	+0.576701	+0.230681	-10.016556	-10.016556	179	212	0
8.070	+0.000000	+0.039216	-0.063291	-0.527067	+1.153403	+1.153403	-10.016556	-10.016556	178	211	0
8.080	+0.000000	-0.056471	-0.063291	-0.032942	-1.268743	-2.191465	+9.933775	+9.933775	177	211	0
8.090	+0.000000	-0.047059	-0.065635	+0.197650	-1.268743	-1.499423	+9.933775	+9.933775	179	213	0
8.100	+0.000000	+0.070588	-0.065635	-0.603931	+2.306805	+1.730104	-10.016556	-10.016556	180	214	0
8.110	+0.000000	+0.039216	-0.065635	-0.472164	+1.153403	+1.153403	+9.933775	+9.933775	180	214	0
8.120	+0.000000	-0.006275	-0.067979	+0.263534	-0.346021	+0.000000	+9.933775	+9.933775	180	215	0
8.130	+0.000000	+0.100392	-0.065635	-0.351378	+3.229527	+2.652826	-10.016556	-10.016556	180	214	0
8.140	+0.000000	+0.000000	-0.067979	-1.394532	+0.000000	+0.000000	+0.000000	+0.000000	176	212	0
8.150	+0.000000	-0.006275	-0.070323	-0.296475	-0.346021	+0.000000	-10.016556	-10.016556	176	212	0
8.160	+0.000000	-0.031373	-0.063291	+0.680795	-1.268743	-0.692042	+9.933775	+9.933775	180	214	0
8.170	+0.000000	-0.020392	-0.065635	+0.922367	-0.692042	-0.692042	+9.933775	+9.933775	179	214	0
8.180	+0.000000	+0.084706	-0.070323	+0.252553	+2.306805	+2.652826	-10.016556	-10.016556	177	214	0
8.190	+0.000000	+0.000000	-0.072668	-1.394532	+0.000000	+0.000000	+0.000000	+0.000000	177	216	0
8.200	+0.000000	-0.026667	-0.070323	-0.274514	-1.268743	-0.346021	-10.016556	-10.016556	180	217	0
8.210	+0.000000	-0.061176	-0.065635	+0.570989	-2.191465	-1.499423	+9.933775	+9.933775	183	218	0
8.220	+0.000000	+0.000000	-0.065635	+1.394532	+0.000000	+0.000000	+0.000000	+0.000000	183	218	0
8.230	+0.000000	+0.029804	-0.070323	+0.472164	+1.153403	+0.576701	+9.933775	+9.933775	181	219	0
8.240	+0.000000	+0.054902	-0.072668	-0.516087	+1.730104	+1.384083	-10.016556	-10.016556	181	219	0
8.250	+0.000000	+0.000000	-0.075012	+1.394532	+0.000000	+0.000000	+0.000000	+0.000000	182	221	0
8.260	+0.000000	-0.031373	-0.067979	+1.306687	-0.692042	-1.268743	+9.933775	+9.933775	185	222	0
8.270	+0.000000	+0.014118	-0.065635	-0.285495	+0.576701	+0.230681	-10.016556	-10.016556	188	223	0
8.280	+0.000000	+0.025098	-0.060947	-0.043922	+0.576701	+0.807382	+9.933775	+9.933775	190	223	0
8.290	+0.000000	-0.006275	-0.063291	+0.680795	+0.000000	-0.346021	+9.933775	+9.933775	192	224	0
8.300	+0.000000	+0.090980	-0.063291	+1.120018	+2.883506	+2.306805	+9.933775	+9.933775	192	226	0
8.310	+0.000000	+0.136471	-0.058603	-0.175689	+4.382930	+3.460208	-10.016556	-10.016556	194	225	0
8.320	+0.000000	+0.000000	-0.051571	+1.394532	+0.000000	+0.000000	+0.000000	+0.000000	193	220	0
8.330	+0.000000	+0.009412	-0.065635	+0.889426	+0.576701	+0.000000	+9.933775	+9.933775	187	222	0
8.340	+0.000000	+0.054902	-0.077356	+0.658834	+1.730104	+1.384083	-10.016556	-10.016556	184	224	0
8.350	+0.000000	+0.059608	-0.077356	+0.450203	+2.076125	+1.384083	-10.016556	-10.016556	184	224	0
8.360	+0.000000	-0.051765	-0.079700	+0.340397	-1.845444	-1.268743	-10.016556	-10.016556	183	225	0
8.370	+0.000000	-0.127059	-0.075012	+0.834523	-3.575548	-3.921569	+9.933775	+9.933775	185	224	0
8.380	+0.000000	-0.086275	-0.056259	+0.252553	-2.422145	-2.768166	-10.016556	-10.016556	192	222	0
8.390	+0.000000	-0.051765	-0.058603	-0.274514	-1.268743	-1.845444	-10.016556	-10.016556	195	225	0
8.400	+0.000000	-0.138039	-0.063291	-0.252553	-3.921569	-4.267589	+7.119205	+7.119205	197	230	0
8.410	+0.000000	-0.147451	-0.072668	-0.010981	-4.267589	-4.498270	+9.933775	+9.933775	192	230	0
8.420	+0.000000	-0.051765	-0.075012	+0.439223	-1.499423	-1.499423	+9.933775	+9.933775	191	231	0
8.430	+0.000000	+0.034510	-0.075012	-0.856484	+1.153403	+0.807382	-10.016556	-10.016556	194	233	0
8.440	+0.000000	+0.000000	-0.075012	-0.625892	+0.000000	+0.000000	+9.933775	+9.933775	192	232	0
8.450	+0.000000	-0.031373	-0.075012	+0.131767	-0.922722	-0.922722	+9.933775	+9.933775	192	230	0
8.460	+0.000000	+0.070588	-0.072668	+0.713737	+2.076125	+2.076125	+9.933775	+9.933775	193	231	0
8.470	+0.000000	+0.145882	-0.072668	+0.592950	+4.382930	+4.152249	-10.016556	-10.016556	194	232	0
8.480	+0.000000	+0.100392	-0.067979	+0.263534	+3.229527	+2.652826	-10.016556	-10.016556	197	233	0
8.490	+0.000000	-0.031373	-0.058603	+0.955309	-0.692042	-1.268743	+9.933775	+9.933775	198	229	0
8.500	+0.000000	-0.026667	-0.056259	-0.505106	-0.346021	-1.268743	-10.016556	-10.016556	196	226	0
8.510	+0.000000	+0.014118	-0.060947	-0.724717	+0.576701	+0.230681	-10.016556	-10.016556	196	228	0
8.520	+0.000000	-0.097255	-0.060947	+0.186670	-2.422145	-3.344867	+9.933775	+9.933775	198	230	0
8.530	+0.000000	-0.072157	-0.065635	+0.219611	-1.499423	-2.768166	+8.526490	+8.443709	197	232	0
8.540	+0.000000	+0.045490	-0.072668	+0.472164	+1.730104	+0.807382	+9.933775	+9.933775	192	231	0
8.550	+0.000000	+0.075294	-0.077356	-0.812562	+2.306805	+2.076125	-10.016556	-10.016556	190	231	0
8.560	+0.000000	+0.000000	-0.070323	-1.394532	+0.000000	+0.000000	+0.000000	+0.000000	193	231	0
8.570	+0.000000	-0.031373	-0.063291	-0.296475	-1.499423	-0.346021	-10.016556	-10.016556	198	232	0
8.580	+0.000000	-0.051765	-0.060947	+1.317668	-1.845444	-1.268743	+9.933775	+9.933775	200	231	0
8.590	+0.000000	-0.031373	-0.063291	+0.603931	-0.922722	-0.922722	-10.016556	-10.016556	199	232	0
8.600	+0.000000	+0.000000	-0.067979	+0.395300	+0.000000	+0.000000	-10.016556	-10.016556	196	231	0
8.610	+0.000000	-0.101961	-0.072668	+0.516087	-2.998847	-2.998847	+9.933775	+9.933775	193	232	0
8.620	+0.000000	-0.092549	-0.075012	+0.362359	-2.768166	-2.768166	-10.016556	-10.016556	196	235	0
8.630	+0.000000	-0.061176	-0.072668	-0.922367	-1.845444	-1.845444	-10.016556	-10.016556	201	239	0
8.640	+0.000000	-0.138039	-0.070323	+0.560009	-4.267589	-3.921569	+9.933775	+9.933775	202	240	0
8.650	+0.000000	-0.122353	-0.067979	+1.130998	-3.575548	-3.575548	+9.933775	+9.933775	204	240	0
8.660	+0.000000	+0.014118	-0.060947	+0.450203	+0.230681	+0.576701	-10.016556	-10.016556	208	239	0
8.670	+0.000000	+0.000000	-0.056259	-1.394532	+0.000000	+0.000000	+0.000000	+0.000000	210	240	0
8.680	+0.000000	-0.047059	-0.056259	+0.406281	-1.499423	-1.268743	+9.933775	+9.933775	210	240	0
8.690	+0.000000	-0.006275	-0.053915	+1.273745	-0.346021	+0.000000	+9.933775	+9.933775	211	239	0
8.700	+0.000000	+0.095686	-0.056259	+0.406281	+2.306805	+3.229527	-10.016556	-10.016556	211	241	0
8.710	+0.000000	+0.054902	-0.060947	+1.295707	+1.384083	+1.730104	+9.933775	+9.933775	208	240	0
8.720	+0.000000	+0.009412	-0.070323	+0.549028	+0.000000	+0.576701	-10.016556	-10.016556	205	242	0
8.730	+0.000000	+0.029804	-0.072668	+0.010981	+1.153403	+0.576701	-10.016556	-10.016556	204	242	0
8.740	+0.000000	+0.000000	-0.072668	+1.394532	+0.000000	+0.000000	+0.000000	+0.000000	202	240	0
8.750	+0.000000	-0.081569	-0.070323	+0.538048	-1.845444	-2.998847	+9.933775	+9.933775	204	242	0
8.760	+0.000000	-0.026667	-0.060947	+0.032942	-0.346021	-1.268743	-10.016556	-10.016556	208	240	0
8.770	+0.000000	+0.004706	-0.056259	-0.384320	+0.230681	+0.000000	-10.016556	-10.016556	212	241	0
8.780	+0.000000	-0.106667	-0.053915	+1.339629	-2.998847	-3.344867	+9.933775	+9.933775	213	242	0
8.790	+0.000000	-0.097255	-0.053915	+1.394532	-2.998847	-2.768166	+9.933775	+9.933775	214	242	0
8.800	+0.000000	+0.034510	-0.053915	+0.395300	+1.153403	+0.807382	-10.016556	-10.016556	215	244	0
8.810	+0.000000	+0.045490	-0.053915	-1.251784	+1.153403	+1.384083	-10.016556	-10.016556	216	244	0
8.820	+0.000000	-0.076863	-0.053915	+1.284726	-2.768166	-1.845444	+9.933775	+9.933775	216	244	0
8.830	+0.000000	-0.081569	-0.053915	+1.141979	-2.768166	-2.191465	-10.016556	-10.016556	216	244	0
8.840	+0.000000	-0.015686	-0.056259	-0.021961	-0.692042	-0.346021	-10.016556	-10.016556	216	245	0
8.850	+0.000000	-0.111373	-0.058603	+0.395300	-3.344867	-3.344867	+9.933775	+9.933775	216	248	0
8.860	+0.000000	-0.081569	-0.070323	+1.372571	-2.768166	-2.191465	+9.933775	+9.933775	213	250	0
8.870	+0.000000	+0.045490	-0.065635	+0.076864	+1.153403	+1.384083	-10.016556	-10.016556	217	252	0
8.880	+0.000000	+0.034510	-0.058603	+0.351378	+0.576701	+1.384083	+9.933775	+9.933775	221	252	0
8.890	+0.000000	-0.006275	-0.060947	+0.230592	-0.346021	+0.000000	-10.016556	-10.016556	220	252	0
8.900	+0.000000	+0.004706	-0.058603	+0.263534	+0.000000	+0.230681	+9.933775	+9.933775	221	252	0
8.910	+0.000000	-0.020392	-0.063291	+0.505106	-0.346021	-0.922722	+9.933775	+9.933775	219	252	0
8.920	+0.000000	+0.090980	-0.063291	+0.516087	+2.652826	+2.652826	+2.400662	+2.400662	219	252	0
8.930	+0.000000	+0.100392	-0.065635	+0.351378	+2.652826	+3.229527	-10.016556	-10.016556	216	251	0
8.940	+0.000000	+0.034510	-0.063291	+0.263534	+0.807382	+1.153403	-10.016556	-10.016556	215	249	0
8.950	+0.000000	-0.065882	-0.053915	+0.988251	-2.422145	-1.499423	+9.933775	+9.933775	218	246	0
8.960	+0.000000	-0.051765	-0.053915	+0.527067	-1.499423	-1.499423	-10.016556	-10.016556	218	246	0
8.970	+0.000000	-0.015686	-0.053915	-1.087076	-0.692042	-0.346021	-10.016556	-10.016556	218	246	0
8.980	+0.000000	-0.111373	-0.060947	-0.153728	-3.344867	-3.344867	+9.933775	+9.933775	216	247	0
8.990	+0.000000	-0.086275	-0.065635	+0.581970	-2.422145	-2.768166	+9.933775	+9.933775	215	250	0
9.000	+0.000000	+0.045490	-0.058603	+0.153728	+1.153403	+1.384083	-10.016556	-10.016556	220	251	0
9.010	+0.000000	+0.029804	-0.056259	-0.164708	+0.807382	+0.807382	-10.016556	-10.016556	223	251	0
9.020	+0.000000	+0.000000	-0.056259	+1.394532	+0.000000	+0.000000	+0.000000	+0.000000	222	251	0
9.030	+0.000000	-0.122353	-0.056259	+0.406281	-3.575548	-3.575548	+9.933775	+9.933775	222	252	0
9.040	+0.000000	-0.040784	-0.053915	+0.065883	-1.499423	-0.922722	-10.016556	-10.016556	224	252	0
9.050	+0.000000	-0.010980	-0.046882	+0.241572	-0.692042	+0.000000	+9.933775	+9.933775	227	252	0
9.060	+0.000000	-0.026667	-0.046882	+0.560009	-0.692042	-0.922722	+9.933775	+9.933775	227	252	0
9.070	+0.000000	+0.084706	-0.049226	-0.076864	+2.883506	+2.076125	-10.016556	-10.016556	227	252	0
9.080	+0.000000	+0.000000	-0.049226	+1.394532	+0.000000	+0.000000	+0.000000	+0.000000	227	252	0
9.090	+0.000000	+0.000000	-0.053915	+1.394532	+0.000000	+0.000000	+0.000000	+0.000000	226	253	0
9.100	+0.000000	-0.006275	-0.053915	+0.527067	+0.230681	-0.692042	+9.933775	+9.933775	226	253	0
9.110	+0.000000	+0.025098	-0.053915	+0.581970	+1.153403	+0.230681	+9.933775	+9.933775	226	254	0
9.120	+0.000000	+0.109804	-0.056259	-0.208631	+3.229527	+3.229527	-10.016556	-10.016556	225	254	0
9.130	+0.000000	+0.080000	-0.060947	+0.724717	+2.076125	+2.652826	+9.933775	+9.933775	221	253	0
9.140	+0.000000	+0.025098	-0.058603	+0.505106	+0.576701	+0.807382	-10.016556	-10.016556	221	252	0
9.150	+0.000000	+0.029804	-0.053915	+1.010212	+0.807382	+0.807382	+9.933775	+9.933775	223	250	0
9.160	+0.000000	+0.004706	-0.049226	+0.120786	+0.230681	+0.000000	-10.016556	-10.016556	224	250	0
9.170	+0.000000	+0.018824	-0.049226	+0.054903	+0.807382	+0.230681	-10.016556	-10.016556	224	250	0
9.180	+0.000000	-0.086275	-0.049226	-0.109806	-2.422145	-2.768166	-10.016556	-10.016556	224	250	0
9.190	+0.000000	-0.142745	-0.053915	+1.010212	-4.267589	-4.267589	+9.933775	+9.933775	224	252	0
9.200	+0.000000	-0.101961	-0.056259	+0.406281	-2.998847	-2.998847	-10.016556	-10.016556	224	254	0
9.210	+0.000000	-0.061176	-0.046882	+0.472164	-1.845444	-1.845444	+9.933775	+9.933775	230	255	0
9.220	+0.000000	-0.072157	-0.042194	+0.362359	-2.422145	-1.845444	-10.016556	-10.016556	233	255	0
9.230	+0.000000	-0.036078	-0.039850	+0.439223	-1.499423	-0.692042	+9.933775	+9.933775	233	255	0
9.240	+0.000000	-0.047059	-0.039850	+1.251784	-1.499423	-1.268743	+9.933775	+9.933775	234	255	0
9.250	+0.000000	+0.064314	-0.042194	+0.603931	+1.384083	+2.306805	-10.016556	-10.016556	233	255	0
9.260	+0.000000	+0.059608	-0.039850	+0.636873	+1.730104	+1.730104	+9.933775	+9.933775	233	255	0
9.270	+0.000000	+0.025098	-0.042194	+0.933348	+0.807382	+0.576701	+9.933775	+9.933775	232	255	0
9.280	+0.000000	+0.109804	-0.042194	+0.757659	+3.460208	+2.883506	-10.016556	-10.016556	232	255	0
9.290	+0.000000	+0.064314	-0.049226	+0.922367	+1.730104	+2.076125	+9.933775	+9.933775	229	255	0
9.300	+0.000000	+0.029804	-0.056259	+0.021961	+0.576701	+1.153403	-10.016556	-10.016556	225	255	0
9.310	+0.000000	+0.039216	-0.051571	+0.977270	+0.807382	+1.384083	+9.933775	+9.933775	227	254	0
9.320	+0.000000	+0.018824	-0.049226	+0.000000	+0.576701	+0.576701	-10.016556	-10.016556	227	253	0
9.330	+0.000000	+0.050196	-0.049226	+0.757659	+1.384083	+1.384083	+9.933775	+9.933775	227	253	0
9.340	+0.000000	+0.014118	-0.049226	+0.461184	+0.230681	+0.576701	-10.016556	-10.016556	227	252	0
9.350	+0.000000	+0.034510	-0.049226	+0.549028	+0.807382	+1.153403	+9.933775	+9.933775	226	252	0
9.360	+0.000000	+0.009412	-0.049226	+0.658834	+0.000000	+0.576701	+9.933775	+9.933775	226	252	0
9.370	+0.000000	+0.105098	-0.051571	+0.054903	+2.652826	+3.460208	-10.016556	-10.016556	225	252	0
9.380	+0.000000	+0.064314	-0.051571	+1.076095	+1.153403	+2.652826	+9.933775	+9.933775	223	250	0
9.390	+0.000000	+0.029804	-0.058603	+0.241572	+0.230681	+1.384083	-10.016556	-10.016556	219	249	0
9.400	+0.000000	+0.050196	-0.060947	+0.395300	+1.153403	+1.730104	+9.933775	+9.933775	216	248	0
9.410	+0.000000	+0.029804	-0.060947	+0.856484	+0.807382	+0.807382	+9.933775	+9.933775	215	248	0
9.420	+0.000000	+0.120784	-0.063291	+0.472164	+3.460208	+3.460208	-10.016556	-10.016556	214	247	0
9.430	+0.000000	+0.090980	-0.063291	+0.351378	+2.883506	+2.306805	-10.016556	-10.016556	213	246	0
9.440	+0.000000	+0.000000	-0.063291	+1.394532	+0.000000	+0.000000	+0.000000	+0.000000	210	243	0
9.450	+0.000000	-0.076863	-0.060947	+0.439223	-2.422145	-2.191465	+9.933775	+9.933775	209	240	0
9.460	+0.000000	+0.000000	-0.060947	+0.900406	+0.000000	+0.000000	+9.933775	+9.933775	209	241	0
9.470	+0.000000	+0.095686	-0.063291	+0.779620	+2.883506	+2.652826	-10.016556	-10.016556	209	242	0
9.480	+0.000000	+0.000000	-0.065635	-1.394532	+0.000000	+0.000000	+0.000000	+0.000000	207	242	0
9.490	+0.000000	-0.020392	-0.063291	+0.549028	-0.692042	-0.692042	+9.933775	+9.933775	206	239	0
9.500	+0.000000	+0.029804	-0.060947	+0.867465	+0.807382	+0.807382	+9.933775	+9.933775	204	236	0
