# Balancin telemetria  2026-05-25 23:06:01
# Cargar en MATLAB:
#   data = readmatrix('archivo.txt', 'CommentStyle','#');
# Columnas:
# t[s]	vd[m/s]	v[m/s]	theta[rad]	alpha[rad]	oml[rad/s]	omr[rad/s]	ul[V]	ur[V]	Sl	Sr	modo_sol
50.540	+0.000000	+0.025098	+0.000000	-0.043922	+0.230681	+1.153403	+0.248344	+0.248344	255	255	0
50.550	+0.000000	+0.018824	+0.000000	-0.043922	+0.230681	+0.807382	-0.579470	-0.579470	255	255	0
50.560	+0.000000	+0.009412	+0.000000	-0.032942	+0.000000	+0.576701	-0.662252	-0.662252	255	255	0
50.570	+0.000000	+0.009412	+0.000000	-0.032942	+0.000000	+0.576701	-0.579470	-0.579470	255	255	0
50.580	+0.000000	-0.006275	+0.000000	-0.032942	-0.346021	+0.000000	-1.076159	-0.993377	255	255	0
50.590	+0.000000	+0.000000	+0.000000	-0.021961	+0.000000	+0.000000	-0.910596	-0.910596	255	255	0
50.600	+0.000000	-0.010980	+0.000000	-0.021961	-0.346021	-0.346021	-0.993377	-0.993377	255	255	0
50.610	+0.000000	+0.000000	+0.000000	-0.021961	+0.000000	+0.000000	-1.324503	-1.324503	255	255	0
50.620	+0.000000	+0.000000	+0.000000	-0.010981	+0.000000	+0.000000	-1.407285	-1.407285	255	255	0
50.630	+0.000000	-0.006275	+0.000000	-0.010981	+0.000000	-0.346021	-1.655629	-1.655629	255	255	0
50.640	+0.000000	+0.000000	+0.000000	-0.010981	+0.000000	+0.000000	-1.655629	-1.655629	255	255	0
50.650	+0.000000	+0.000000	+0.000000	-0.010981	+0.000000	+0.000000	-1.821192	-1.821192	255	255	0
50.660	+0.000000	+0.000000	+0.000000	+0.000000	+0.000000	+0.000000	-2.317881	-2.317881	255	255	0
50.670	+0.000000	+0.000000	+0.000000	+0.000000	+0.000000	+0.000000	-2.814570	-2.814570	255	255	0
50.680	+0.000000	+0.000000	+0.000000	+0.000000	+0.000000	+0.000000	-3.559603	-3.559603	255	255	0
50.690	+0.000000	+0.000000	+0.000000	+0.010981	+0.000000	+0.000000	-4.387417	-4.387417	255	255	0
50.700	+0.000000	+0.000000	+0.000000	+0.010981	+0.000000	+0.000000	-5.380795	-5.380795	255	255	0
50.710	+0.000000	+0.000000	+0.000000	+0.021961	+0.000000	+0.000000	-6.374172	-6.374172	255	255	0
50.720	+0.000000	-0.010980	+0.000000	+0.021961	-0.346021	-0.346021	-7.450331	-7.450331	255	255	0
50.730	+0.000000	-0.040784	+0.000000	+0.032942	-1.268743	-1.268743	-8.774834	-8.774834	255	255	0
50.740	+0.000000	-0.092549	+0.000000	+0.043922	-2.768166	-2.768166	-9.933775	-9.933775	255	255	0
50.750	+0.000000	-0.142745	+0.000000	+0.043922	-4.267589	-4.267589	-10.016556	-10.016556	255	255	0
50.760	+0.000000	-0.172549	+0.000000	+0.032942	-4.844291	-5.420992	+4.635762	+4.552980	255	255	0
50.770	+0.000000	-0.172549	-0.002344	+0.021961	-5.074971	-5.074971	+6.456954	+6.456954	254	255	0
50.780	+0.000000	-0.122353	-0.037506	+0.010981	-3.575548	-3.575548	+6.788079	+6.788079	235	255	0
50.790	+0.000000	-0.065882	-0.046882	+0.010981	-2.191465	-1.845444	+1.738411	+1.738411	230	255	0
50.800	+0.000000	-0.047059	-0.058603	+0.000000	-1.268743	-1.499423	+1.655629	+1.655629	224	255	0
50.810	+0.000000	-0.040784	-0.056259	+0.010981	-1.268743	-1.268743	-8.112583	-8.112583	226	255	0
50.820	+0.000000	-0.061176	-0.060947	+0.021961	-1.845444	-1.845444	-8.278146	-8.278146	223	255	0
50.830	+0.000000	-0.111373	-0.063291	+0.032942	-3.344867	-3.344867	-9.519868	-9.519868	221	255	0
50.840	+0.000000	-0.127059	-0.067979	+0.032942	-3.575548	-3.921569	-2.483444	-2.483444	218	255	0
50.850	+0.000000	-0.127059	-0.070323	+0.021961	-3.921569	-3.575548	+0.248344	+0.248344	217	255	0
50.860	+0.000000	-0.117647	-0.070323	+0.021961	-3.344867	-3.575548	+4.470199	+4.470199	217	255	0
50.870	+0.000000	-0.106667	-0.065635	+0.010981	-3.344867	-2.998847	+2.483444	+2.483444	220	254	0
50.880	+0.000000	-0.092549	-0.058603	+0.010981	-2.768166	-2.768166	+2.649007	+2.649007	222	253	0
50.890	+0.000000	-0.092549	-0.060947	+0.000000	-2.768166	-2.768166	+2.897351	+2.897351	223	254	0
50.900	+0.000000	-0.081569	-0.063291	+0.000000	-2.422145	-2.422145	+2.317881	+2.317881	222	255	0
50.910	+0.000000	-0.076863	-0.060947	-0.010981	-2.422145	-2.191465	+2.317881	+2.400662	223	255	0
50.920	+0.000000	-0.065882	-0.060947	-0.010981	-1.845444	-2.191465	+2.566225	+2.566225	222	255	0
50.930	+0.000000	-0.061176	-0.063291	-0.010981	-1.845444	-1.845444	+3.062914	+3.062914	222	255	0
50.940	+0.000000	-0.056471	-0.063291	-0.021961	-1.499423	-1.845444	+4.470199	+4.470199	222	255	0
50.950	+0.000000	-0.047059	-0.060947	-0.021961	-1.499423	-1.268743	+6.953642	+6.953642	222	255	0
50.960	+0.000000	-0.010980	-0.063291	-0.032942	-0.346021	-0.346021	+6.705298	+6.705298	221	255	0
50.970	+0.000000	+0.029804	-0.063291	-0.032942	+0.807382	+0.807382	+7.284768	+7.284768	222	255	0
50.980	+0.000000	+0.059608	-0.063291	-0.043922	+1.730104	+1.730104	+8.112583	+8.112583	222	255	0
50.990	+0.000000	+0.084706	-0.042194	-0.054903	+2.306805	+2.652826	+8.609272	+8.609272	232	255	0
51.000	+0.000000	+0.116078	-0.023441	-0.043922	+3.460208	+3.229527	+2.317881	+2.317881	243	255	0
51.010	+0.000000	+0.120784	-0.018753	-0.043922	+3.460208	+3.460208	+0.413907	+0.413907	246	255	0
51.020	+0.000000	+0.109804	-0.014065	-0.043922	+3.229527	+3.229527	-1.738411	-1.738411	248	255	0
51.030	+0.000000	+0.105098	-0.009376	-0.032942	+3.229527	+2.883506	-2.400662	-2.400662	250	255	0
51.040	+0.000000	+0.105098	-0.004688	-0.021961	+3.229527	+2.883506	-2.483444	-2.483444	252	255	0
51.050	+0.000000	+0.095686	-0.002344	-0.021961	+2.652826	+2.883506	-2.814570	-2.814570	254	255	0
51.060	+0.000000	+0.090980	-0.002344	-0.010981	+2.652826	+2.652826	-3.145695	-3.145695	254	255	0
51.070	+0.000000	+0.084706	+0.000000	-0.010981	+2.652826	+2.306805	-3.642384	-3.642384	255	255	0
51.080	+0.000000	+0.075294	+0.000000	+0.000000	+2.306805	+2.076125	-4.552980	-4.552980	255	255	0
51.090	+0.000000	+0.064314	+0.000000	+0.000000	+1.730104	+2.076125	-4.884106	-4.884106	255	255	0
51.100	+0.000000	+0.059608	+0.000000	+0.010981	+1.730104	+1.730104	-4.221854	-4.221854	255	255	0
51.110	+0.000000	+0.045490	+0.000000	+0.010981	+1.153403	+1.384083	-5.463576	-5.463576	255	255	0
51.120	+0.000000	+0.045490	+0.000000	+0.021961	+1.153403	+1.384083	-5.629139	-5.629139	255	255	0
51.130	+0.000000	+0.025098	+0.000000	+0.021961	+0.576701	+0.807382	-2.814570	-2.814570	255	255	0
51.140	+0.000000	+0.014118	+0.000000	+0.021961	+0.230681	+0.576701	-2.649007	-2.649007	255	255	0
51.150	+0.000000	+0.014118	+0.000000	+0.021961	+0.230681	+0.576701	-2.649007	-2.649007	255	255	0
51.160	+0.000000	+0.004706	+0.000000	+0.021961	+0.000000	+0.230681	-1.738411	-1.738411	255	255	0
51.170	+0.000000	+0.000000	+0.000000	+0.021961	+0.000000	+0.000000	-1.821192	-1.821192	255	255	0
51.180	+0.000000	+0.004706	+0.000000	+0.021961	+0.000000	+0.230681	-1.655629	-1.655629	255	255	0
51.190	+0.000000	+0.000000	+0.000000	+0.021961	+0.000000	+0.000000	-0.993377	-0.993377	255	255	0
51.200	+0.000000	+0.000000	+0.000000	+0.010981	+0.000000	+0.000000	-0.662252	-0.662252	255	255	0
51.210	+0.000000	+0.000000	+0.000000	+0.010981	+0.000000	+0.000000	-0.579470	-0.579470	255	255	0
51.220	+0.000000	+0.000000	+0.000000	+0.010981	+0.000000	+0.000000	+0.165563	+0.165563	255	255	0
51.230	+0.000000	+0.000000	+0.000000	+0.010981	+0.000000	+0.000000	+0.745033	+0.745033	255	255	0
51.240	+0.000000	+0.004706	+0.000000	+0.010981	+0.000000	+0.230681	+0.910596	+0.910596	255	255	0
51.250	+0.000000	+0.000000	+0.000000	+0.000000	+0.000000	+0.000000	+1.241722	+1.241722	255	255	0
51.260	+0.000000	+0.000000	+0.000000	+0.000000	+0.000000	+0.000000	+1.572848	+1.572848	255	255	0
51.270	+0.000000	+0.004706	+0.000000	+0.000000	+0.000000	+0.230681	+2.069536	+2.069536	255	255	0
51.280	+0.000000	+0.000000	+0.000000	-0.010981	+0.000000	+0.000000	+3.062914	+3.062914	255	255	0
51.290	+0.000000	+0.004706	+0.000000	-0.010981	+0.000000	+0.230681	+3.890728	+3.890728	255	255	0
51.300	+0.000000	+0.000000	+0.000000	-0.010981	+0.000000	+0.000000	+4.470199	+4.470199	255	255	0
51.310	+0.000000	+0.004706	+0.000000	-0.021961	+0.000000	+0.230681	+5.380795	+5.380795	255	255	0
51.320	+0.000000	+0.000000	+0.000000	-0.032942	+0.000000	+0.000000	+6.622517	+6.622517	255	255	0
51.330	+0.000000	+0.018824	+0.000000	-0.032942	+0.576701	+0.576701	+8.443709	+8.443709	255	255	0
51.340	+0.000000	+0.059608	+0.000000	-0.043922	+1.730104	+1.730104	+9.933775	+9.933775	255	255	0
51.350	+0.000000	+0.116078	+0.000000	-0.054903	+3.229527	+3.460208	+9.933775	+9.933775	255	255	0
51.360	+0.000000	+0.170980	+0.000000	-0.065883	+4.959631	+4.959631	+8.112583	+8.112583	255	255	0
51.370	+0.000000	-0.194510	+0.000000	-0.065883	+5.882353	+6.228374	+9.933775	+9.933775	255	255	0
51.380	+0.000000	-0.189804	-0.002344	-0.076864	+6.228374	+6.228374	+9.933775	+9.933775	253	255	0
51.390	+0.000000	-0.160000	+0.000000	-0.087845	+7.035755	+7.035755	+9.933775	+9.933775	255	255	0
51.400	+0.000000	-0.128627	+0.000000	-0.098825	+7.958478	+7.958478	+9.933775	+9.933775	255	255	0
51.410	+0.000000	-0.098824	+0.000000	-0.109806	+8.881200	+8.881200	+9.933775	+9.933775	255	255	0
51.420	+0.000000	-0.098824	+0.000000	-0.120786	+8.881200	+8.881200	+9.933775	+9.933775	255	255	0
51.430	+0.000000	-0.089412	+0.000000	-0.142747	+9.111880	+9.111880	+9.933775	+9.933775	255	255	0
51.440	+0.000000	-0.069020	+0.000000	-0.153728	+9.803922	+9.803922	+9.933775	+9.933775	255	255	0
51.450	+0.000000	-0.069020	+0.000000	-0.175689	+9.803922	+9.803922	+9.933775	+9.933775	255	255	0
51.460	+0.000000	-0.053333	+0.000000	-0.197650	+10.034602	+10.380623	+9.933775	+9.933775	255	255	0
51.470	+0.000000	-0.062745	+0.000000	-0.219611	+9.803922	+10.034602	+9.933775	+9.933775	255	255	0
51.480	+0.000000	-0.053333	+0.000000	-0.241572	+10.380623	+10.034602	+9.933775	+9.933775	255	255	0
51.490	+0.000000	-0.053333	-0.004688	-0.263534	+10.380623	+10.034602	+9.933775	+9.933775	253	255	0
51.500	+0.000000	-0.048627	+0.000000	-0.274514	+10.380623	+10.380623	+9.933775	+9.933775	255	255	0
51.510	+0.000000	-0.048627	-0.002344	-0.285495	+10.380623	+10.380623	+9.933775	+9.933775	254	255	0
51.520	+0.000000	-0.043922	-0.007032	-0.296475	+10.611303	+10.380623	+9.933775	+9.933775	252	255	0
51.530	+0.000000	-0.048627	-0.002344	-0.318436	+10.380623	+10.380623	+9.933775	+9.933775	254	255	0
51.540	+0.000000	-0.037647	-0.007032	-0.340397	+10.611303	+10.611303	+9.933775	+9.933775	252	255	0
51.550	+0.000000	-0.037647	-0.007032	-0.351378	+10.957324	+10.380623	+9.933775	+9.933775	252	255	0
51.560	+0.000000	-0.032941	-0.014065	-0.373339	+10.957324	+10.611303	+9.933775	+9.933775	248	255	0
51.570	+0.000000	-0.032941	-0.028129	-0.395300	+10.957324	+10.611303	+9.933775	+9.933775	240	255	0
51.580	+0.000000	-0.032941	-0.021097	-0.417261	+10.957324	+10.611303	+9.933775	+9.933775	236	247	0
51.590	+0.000000	-0.032941	-0.018753	-0.439223	+10.957324	+10.611303	+9.933775	+9.933775	232	241	0
51.600	+0.000000	-0.032941	-0.004688	-0.450203	+10.957324	+10.611303	+9.933775	+9.933775	233	235	0
51.610	+0.000000	-0.032941	+0.002344	-0.472164	+10.957324	+10.611303	+9.933775	+9.933775	232	230	0
51.620	+0.000000	-0.028235	+0.014065	-0.494125	+11.303345	+10.611303	+9.933775	+9.933775	233	225	0
51.630	+0.000000	-0.032941	+0.018753	-0.516087	+10.957324	+10.611303	+9.933775	+9.933775	233	222	0
51.640	+0.000000	-0.028235	+0.014065	-0.538048	+11.303345	+10.611303	+9.933775	+9.933775	230	221	0
51.650	+0.000000	-0.023529	-0.002344	-0.560009	+11.303345	+10.957324	+9.933775	+9.933775	223	224	0
51.660	+0.000000	-0.023529	-0.021097	-0.581970	+11.303345	+10.957324	+9.933775	+9.933775	213	224	0
51.670	+0.000000	-0.028235	-0.030474	-0.603931	+11.303345	+10.611303	+9.933775	+9.933775	207	223	0
51.680	+0.000000	-0.023529	-0.030474	-0.625892	+11.303345	+10.957324	+9.933775	+9.933775	203	219	0
51.690	+0.000000	-0.012549	-0.028129	-0.658834	+11.534025	+11.303345	+9.933775	+9.933775	201	216	0
51.700	+0.000000	-0.012549	-0.037506	-0.691776	+11.880046	+10.957324	+9.933775	+9.933775	197	217	0
51.710	+0.000000	-0.007843	-0.051571	-0.724717	+11.880046	+11.303345	+9.933775	+9.933775	188	215	0
51.720	+0.000000	-0.007843	-0.039850	-0.757659	+11.880046	+11.303345	+9.933775	+9.933775	188	209	0
51.730	+0.000000	-0.007843	-0.046882	-0.790601	+11.880046	+11.303345	+9.933775	+9.933775	187	211	0
51.740	+0.000000	-0.003137	-0.056259	-0.823542	+11.880046	+11.534025	+9.933775	+9.933775	185	214	0
51.750	+0.000000	+0.001569	-0.058603	-0.856484	+11.880046	+11.880046	+9.933775	+9.933775	184	214	0
51.760	+0.000000	+0.007843	-0.058603	-0.889426	+12.110727	+11.880046	+9.933775	+9.933775	187	217	0
51.770	+0.000000	+0.007843	-0.063291	-0.933348	+12.110727	+11.880046	+9.933775	+9.933775	188	222	0
51.780	+0.000000	+0.007843	-0.037506	-0.955309	+12.110727	+11.880046	+9.933775	+9.933775	203	222	0
51.790	+0.000000	+0.012549	-0.035162	-0.988251	+12.110727	+12.110727	+9.933775	+9.933775	208	226	0
51.800	+0.000000	+0.007843	-0.044538	-1.021192	+12.110727	+11.880046	+9.933775	+9.933775	206	229	0
51.810	+0.000000	+0.021961	-0.060947	-1.054134	+12.456747	+12.456747	+9.933775	+9.933775	210	241	0
51.820	+0.000000	+0.021961	-0.046882	-1.076095	+12.687428	+12.110727	+9.933775	+9.933775	218	242	0
51.830	+0.000000	-0.003137	-0.049226	-1.109037	+11.534025	+11.880046	+9.933775	+9.933775	226	252	0
51.840	+0.000000	+0.007843	-0.046882	-1.130998	+11.880046	+12.110727	+9.933775	+9.933775	230	255	0
51.850	+0.000000	-0.017255	-0.037506	-1.130998	+11.303345	+11.303345	+9.933775	+9.933775	235	255	0
51.860	+0.000000	-0.028235	-0.037506	-1.141979	+11.303345	+10.611303	+9.933775	+9.933775	235	255	0
51.870	+0.000000	-0.058039	-0.037506	-1.141979	+10.380623	+9.803922	+9.933775	+9.933775	235	255	0
51.880	+0.000000	-0.062745	-0.035162	-1.130998	+10.034602	+9.803922	+9.933775	+9.933775	235	253	0
51.890	+0.000000	-0.073725	-0.044538	-1.098056	+9.803922	+9.457901	+9.933775	+9.933775	231	255	0
51.900	+0.000000	-0.083137	-0.042194	-1.054134	+9.457901	+9.111880	+9.933775	+9.933775	232	254	0
51.910	+0.000000	-0.069020	-0.058603	-1.021192	+9.803922	+9.803922	+9.933775	+9.933775	219	250	0
51.920	+0.000000	-0.069020	-0.046882	-0.977270	+10.034602	+9.457901	+9.933775	+9.933775	222	247	0
51.930	+0.000000	-0.058039	-0.049226	-0.944329	+10.034602	+10.034602	+9.933775	+9.933775	212	237	0
51.940	+0.000000	-0.058039	-0.042194	-0.900406	+10.034602	+10.034602	+9.933775	+9.933775	211	232	0
51.950	+0.000000	-0.048627	-0.039850	-0.867465	+10.380623	+10.380623	+9.933775	+9.933775	208	228	0
51.960	+0.000000	-0.043922	-0.037506	-0.834523	+10.611303	+10.380623	+9.933775	+9.933775	203	223	0
51.970	+0.000000	-0.048627	-0.077356	-0.801581	+10.034602	+10.611303	+9.933775	+9.933775	184	225	0
51.980	+0.000000	-0.048627	-0.063291	-0.757659	+10.380623	+10.380623	+9.933775	+9.933775	186	219	0
51.990	+0.000000	-0.043922	-0.065635	-0.724717	+10.380623	+10.611303	+9.933775	+9.933775	184	218	0
52.000	+0.000000	-0.048627	-0.063291	-0.691776	+10.380623	+10.380623	+9.933775	+9.933775	182	216	0
52.010	+0.000000	-0.053333	-0.067979	-0.658834	+10.034602	+10.380623	+9.933775	+9.933775	178	214	0
52.020	+0.000000	-0.062745	-0.058603	-0.625892	+9.803922	+10.034602	+9.933775	+9.933775	182	213	0
52.030	+0.000000	-0.058039	-0.063291	-0.592950	+10.034602	+10.034602	+9.933775	+9.933775	183	216	0
52.040	+0.000000	-0.073725	-0.063291	-0.560009	+9.803922	+9.457901	+9.933775	+9.933775	184	216	0
52.050	+0.000000	-0.073725	-0.056259	-0.538048	+9.457901	+9.803922	+9.933775	+9.933775	185	214	0
52.060	+0.000000	-0.073725	-0.051571	-0.505106	+9.803922	+9.457901	+9.933775	+9.933775	184	212	0
52.070	+0.000000	-0.083137	-0.039850	-0.483145	+9.457901	+9.111880	+9.933775	+9.933775	192	212	0
52.080	+0.000000	-0.083137	-0.007032	-0.461184	+9.457901	+9.111880	+9.933775	+9.933775	204	207	0
52.090	+0.000000	-0.089412	+0.007032	-0.439223	+9.111880	+9.111880	+9.933775	+9.933775	206	202	0
52.100	+0.000000	-0.083137	-0.004688	-0.406281	+9.457901	+9.111880	+9.933775	+9.933775	202	204	0
52.110	+0.000000	-0.094118	-0.030474	-0.384320	+9.111880	+8.881200	+9.933775	+9.933775	202	217	0
52.120	+0.000000	-0.089412	-0.056259	-0.362359	+9.111880	+9.111880	+9.933775	+9.933775	215	244	0
52.130	+0.000000	-0.094118	-0.021097	-0.340397	+9.111880	+8.881200	+9.933775	+9.933775	243	255	0
52.140	+0.000000	-0.089412	+0.000000	-0.318436	+9.111880	+9.111880	+9.933775	+9.933775	255	255	0
52.150	+0.000000	-0.089412	+0.000000	-0.285495	+9.457901	+8.881200	+4.139073	+4.139073	255	255	0
52.160	+0.000000	-0.094118	+0.000000	-0.274514	+9.111880	+8.881200	+8.112583	+8.112583	255	255	0
52.170	+0.000000	-0.119216	+0.000000	-0.252553	+8.535179	+7.958478	+4.552980	+4.552980	255	255	0
52.180	+0.000000	-0.134902	+0.000000	-0.230592	+7.958478	+7.727797	+7.698675	+7.698675	255	255	0
52.190	+0.000000	-0.155294	+0.000000	-0.208631	+7.381776	+7.035755	+2.980132	+2.980132	255	255	0
52.200	+0.000000	-0.164706	+0.000000	-0.197650	+7.035755	+6.805075	+4.387417	+4.387417	255	255	0
52.210	+0.000000	-0.189804	+0.000000	-0.186670	+6.459054	+5.882353	+8.278146	+8.278146	255	255	0
52.220	+0.000000	+0.196078	+0.000000	-0.175689	+5.882353	+5.651672	+9.437086	+9.437086	255	255	0
52.230	+0.000000	-0.189804	+0.000000	-0.175689	+6.228374	+6.228374	+9.519868	+9.519868	255	255	0
52.240	+0.000000	-0.185098	+0.000000	-0.164708	+6.459054	+6.228374	+9.519868	+9.519868	255	255	0
52.250	+0.000000	-0.169412	+0.000000	-0.153728	+6.805075	+6.805075	+4.221854	+4.221854	255	255	0
52.260	+0.000000	-0.169412	+0.000000	-0.153728	+7.035755	+6.459054	+7.615894	+7.533113	255	255	0
52.270	+0.000000	-0.185098	+0.000000	-0.142747	+6.459054	+6.228374	+5.132450	+5.132450	255	255	0
52.280	+0.000000	+0.191373	+0.000000	-0.131767	+5.651672	+5.651672	+3.725166	+3.725166	255	255	0
52.290	+0.000000	+0.175686	+0.000000	-0.120786	+5.305652	+4.959631	+3.394040	+3.394040	255	255	0
52.300	+0.000000	+0.155294	+0.000000	-0.109806	+4.382930	+4.728950	+3.311258	+3.311258	255	255	0
52.310	+0.000000	+0.141176	+0.000000	-0.098825	+4.152249	+4.152249	-0.082781	-0.082781	255	255	0
52.320	+0.000000	+0.120784	+0.000000	-0.087845	+3.460208	+3.460208	-1.572848	-1.572848	255	255	0
52.330	+0.000000	+0.109804	+0.000000	-0.087845	+2.883506	+3.460208	-0.331126	-0.331126	255	255	0
52.340	+0.000000	+0.080000	+0.000000	-0.076864	+2.306805	+2.306805	-1.241722	-1.241722	255	255	0
52.350	+0.000000	+0.059608	+0.000000	-0.065883	+1.384083	+2.076125	-1.738411	-1.655629	255	255	0
52.360	+0.000000	+0.054902	+0.000000	-0.054903	+1.384083	+1.730104	-1.821192	-1.821192	255	255	0
52.370	+0.000000	+0.034510	+0.000000	-0.043922	+0.807382	+1.153403	-1.490066	-1.490066	255	255	0
52.380	+0.000000	+0.025098	+0.000000	-0.043922	+0.576701	+0.807382	-0.331126	-0.331126	255	255	0
52.390	+0.000000	+0.004706	+0.000000	-0.043922	+0.000000	+0.230681	+0.413907	+0.413907	255	255	0
52.400	+0.000000	+0.004706	+0.000000	-0.043922	+0.000000	+0.230681	+1.738411	+1.738411	255	255	0
52.410	+0.000000	-0.006275	+0.000000	-0.043922	+0.000000	-0.346021	+2.235099	+2.235099	255	255	0
52.420	+0.000000	-0.006275	+0.000000	-0.043922	+0.000000	-0.346021	+2.649007	+2.649007	255	255	0
52.430	+0.000000	+0.000000	+0.000000	-0.043922	+0.000000	+0.000000	+2.897351	+2.897351	255	255	0
52.440	+0.000000	+0.000000	+0.000000	-0.043922	+0.000000	+0.000000	+2.566225	+2.566225	255	255	0
52.450	+0.000000	+0.000000	+0.000000	-0.032942	+0.000000	+0.000000	+2.483444	+2.483444	255	255	0
52.460	+0.000000	+0.000000	+0.000000	-0.032942	+0.000000	+0.000000	+2.483444	+2.483444	255	255	0
52.470	+0.000000	+0.000000	+0.000000	-0.032942	+0.000000	+0.000000	+2.566225	+2.566225	255	255	0
52.480	+0.000000	+0.000000	+0.000000	-0.043922	+0.000000	+0.000000	+3.062914	+3.062914	255	255	0
52.490	+0.000000	+0.000000	+0.000000	-0.043922	+0.000000	+0.000000	+3.642384	+3.642384	255	255	0
52.500	+0.000000	+0.000000	+0.000000	-0.043922	+0.000000	+0.000000	+4.387417	+4.387417	255	255	0
52.510	+0.000000	+0.000000	+0.000000	-0.043922	+0.000000	+0.000000	+4.966887	+4.966887	255	255	0
52.520	+0.000000	+0.000000	+0.000000	-0.043922	+0.000000	+0.000000	+5.629139	+5.629139	255	255	0
52.530	+0.000000	+0.000000	+0.000000	-0.054903	+0.000000	+0.000000	+6.125828	+6.125828	255	255	0
52.540	+0.000000	+0.004706	+0.000000	-0.054903	+0.230681	+0.000000	+6.374172	+6.374172	255	255	0
52.550	+0.000000	+0.009412	+0.000000	-0.054903	+0.230681	+0.230681	+6.291391	+6.291391	255	255	0
52.560	+0.000000	+0.018824	+0.000000	-0.054903	+0.807382	+0.230681	+6.125828	+6.043046	255	255	0
52.570	+0.000000	+0.014118	+0.000000	-0.065883	+0.576701	+0.230681	+5.960265	+5.960265	255	255	0
52.580	+0.000000	+0.025098	+0.000000	-0.065883	+0.807382	+0.576701	+5.380795	+5.380795	255	255	0
52.590	+0.000000	+0.018824	+0.000000	-0.065883	+0.576701	+0.576701	+4.635762	+4.635762	255	255	0
52.600	+0.000000	+0.014118	+0.000000	-0.065883	+0.576701	+0.230681	+4.304636	+4.304636	255	255	0
52.610	+0.000000	+0.014118	+0.000000	-0.065883	+0.230681	+0.576701	+4.056291	+4.056291	255	255	0
52.620	+0.000000	+0.004706	+0.000000	-0.054903	+0.000000	+0.230681	+3.973510	+4.056291	255	255	0
52.630	+0.000000	+0.000000	+0.000000	-0.054903	+0.000000	+0.000000	+3.973510	+3.973510	255	255	0
52.640	+0.000000	+0.000000	+0.000000	-0.054903	+0.000000	+0.000000	+3.807947	+3.807947	255	255	0
52.650	+0.000000	-0.006275	+0.000000	-0.054903	-0.346021	+0.000000	+3.394040	+3.394040	255	255	0
52.660	+0.000000	+0.000000	+0.000000	-0.054903	+0.000000	+0.000000	+3.062914	+3.062914	255	255	0
52.670	+0.000000	+0.000000	+0.000000	-0.054903	+0.000000	+0.000000	+2.897351	+2.897351	255	255	0
52.680	+0.000000	-0.006275	+0.000000	-0.054903	-0.346021	+0.000000	+2.566225	+2.566225	255	255	0
52.690	+0.000000	+0.000000	+0.000000	-0.054903	+0.000000	+0.000000	+2.069536	+2.069536	255	255	0
52.700	+0.000000	+0.000000	+0.000000	-0.043922	+0.000000	+0.000000	+1.572848	+1.572848	255	255	0
52.710	+0.000000	-0.006275	+0.000000	-0.043922	-0.346021	+0.000000	+0.910596	+0.910596	255	255	0
52.720	+0.000000	+0.000000	+0.000000	-0.043922	+0.000000	+0.000000	+0.248344	+0.248344	255	255	0
52.730	+0.000000	+0.000000	+0.000000	-0.032942	+0.000000	+0.000000	-0.165563	-0.165563	255	255	0
52.740	+0.000000	+0.000000	+0.000000	-0.032942	+0.000000	+0.000000	-0.827815	-0.827815	255	255	0
52.750	+0.000000	+0.000000	+0.000000	-0.032942	+0.000000	+0.000000	-1.076159	-1.076159	255	255	0
52.760	+0.000000	+0.000000	+0.000000	-0.021961	+0.000000	+0.000000	-1.324503	-1.324503	255	255	0
52.770	+0.000000	-0.006275	+0.000000	-0.021961	+0.000000	-0.346021	-1.407285	-1.407285	255	255	0
52.780	+0.000000	+0.000000	+0.000000	-0.021961	+0.000000	+0.000000	-1.241722	-1.241722	255	255	0
52.790	+0.000000	-0.006275	+0.000000	-0.010981	+0.000000	-0.346021	-1.158940	-1.158940	255	255	0
52.800	+0.000000	+0.000000	+0.000000	-0.010981	+0.000000	+0.000000	-1.158940	-1.158940	255	255	0
52.810	+0.000000	+0.000000	+0.000000	-0.010981	+0.000000	+0.000000	-0.993377	-0.993377	255	255	0
52.820	+0.000000	+0.000000	+0.000000	-0.010981	+0.000000	+0.000000	-0.745033	-0.745033	255	255	0
52.830	+0.000000	+0.000000	+0.000000	-0.010981	+0.000000	+0.000000	-0.248344	-0.248344	255	255	0
52.840	+0.000000	+0.000000	+0.000000	-0.010981	+0.000000	+0.000000	+0.579470	+0.579470	255	255	0
52.850	+0.000000	+0.000000	+0.000000	-0.010981	+0.000000	+0.000000	+1.490066	+1.490066	255	255	0
52.860	+0.000000	+0.000000	-0.002344	-0.010981	+0.000000	+0.000000	+2.649007	+2.649007	254	255	0
52.870	+0.000000	+0.000000	-0.004688	-0.021961	+0.000000	+0.000000	+4.139073	+4.139073	253	255	0
52.880	+0.000000	+0.000000	+0.000000	-0.021961	+0.000000	+0.000000	+5.877483	+5.877483	255	255	0
52.890	+0.000000	+0.004706	+0.000000	-0.032942	+0.230681	+0.000000	+7.781457	+7.781457	255	255	0
52.900	+0.000000	+0.014118	+0.000000	-0.043922	+0.230681	+0.576701	+9.105960	+9.188742	255	255	0
52.910	+0.000000	+0.080000	-0.002344	-0.054903	+2.306805	+2.306805	+9.933775	+9.933775	254	255	0
